timestep,lane_id,queueing_time,queueing_length,queueing_length_experimental
23820.00,S2C_2,0.00,0.00,13.85
23820.00,S2C_3,13.00,13.23,13.23
23820.00,W2C_1,10.00,181.97,199.78
23820.00,W2C_2,8.00,63.02,197.57
23820.00,W2C_3,0.00,0.00,8.35
23880.00,:Center_3_0,0.00,0.00,8.80
23880.00,E2C_0,1.00,12.16,12.16
23880.00,E2C_1,15.00,177.61,298.72
23880.00,E2C_2,20.00,304.55,304.55
23880.00,E2C_3,26.00,246.19,290.64
23880.00,N2C_0,2.00,3.24,71.52
23880.00,N2C_1,11.00,432.01,370.34
23880.00,N2C_2,25.00,340.02,361.89
23880.00,N2C_3,39.00,442.58,248.16
23880.00,S2C_1,1.00,10.36,10.36
23880.00,S2C_2,4.00,4.00,11.28
23880.00,S2C_3,4.00,3.20,3.20
23880.00,W2C_1,14.00,204.95,204.95
23880.00,W2C_2,15.00,179.73,193.92
23940.00,E2C_0,8.00,23.64,23.64
23940.00,E2C_1,9.00,304.09,308.82
23940.00,E2C_2,8.00,237.27,305.71
23940.00,E2C_3,22.00,300.21,300.21
23940.00,N2C_0,7.00,44.41,44.41
23940.00,N2C_1,15.00,255.49,361.22
23940.00,N2C_2,16.00,450.44,365.19
23940.00,N2C_3,67.00,287.71,364.98
23940.00,S2C_1,0.00,0.00,21.67
23940.00,S2C_2,0.00,0.00,28.83
23940.00,W2C_1,5.00,156.79,168.95
23940.00,W2C_2,4.00,142.13,170.48
24000.00,:Center_3_0,13.00,8.10,8.10
24000.00,E2C_1,16.00,242.37,336.27
24000.00,E2C_2,30.00,327.35,338.20
24000.00,E2C_3,34.00,286.23,286.23
24000.00,N2C_0,5.00,45.50,49.69
24000.00,N2C_1,32.00,462.31,362.24
24000.00,N2C_2,12.00,396.98,361.27
24000.00,N2C_3,49.00,195.70,249.83
24000.00,S2C_2,4.00,18.90,22.13
24000.00,S2C_3,0.00,0.00,27.61
24000.00,W2C_1,9.00,134.27,139.02
24000.00,W2C_2,9.00,132.30,135.55
24000.00,W2C_3,1.00,4.00,12.18
24060.00,:Center_3_0,6.00,12.10,12.10
24060.00,:Center_7_0,1.00,2.36,9.45
24060.00,:Center_15_0,4.00,12.10,12.10
24060.00,E2C_0,9.00,34.72,50.27
24060.00,E2C_1,28.00,328.49,328.49
24060.00,E2C_2,38.00,328.59,328.59
24060.00,E2C_3,27.00,248.18,248.18
24060.00,N2C_0,11.00,7.70,15.22
24060.00,N2C_1,13.00,469.29,361.50
24060.00,N2C_2,13.00,382.98,365.57
24060.00,N2C_3,12.00,240.98,240.98
24060.00,S2C_0,0.00,0.00,3.29
24060.00,S2C_1,14.00,14.70,14.70
24060.00,S2C_2,12.00,18.91,18.91
24060.00,S2C_3,4.00,13.00,13.00
24060.00,W2C_1,6.00,60.22,91.21
24060.00,W2C_2,10.00,74.92,89.07
24060.00,W2C_3,0.00,0.00,2.33
24120.00,:Center_3_0,3.00,7.88,11.34
24120.00,:Center_11_0,9.00,15.31,10.80
24120.00,E2C_0,14.00,39.21,42.45
24120.00,E2C_1,15.00,304.47,327.32
24120.00,E2C_2,16.00,263.56,323.55
24120.00,E2C_3,10.00,259.15,263.70
24120.00,N2C_0,7.00,76.35,76.35
24120.00,N2C_1,28.00,295.52,365.72
24120.00,N2C_2,13.00,383.85,361.75
24120.00,N2C_3,23.00,290.49,290.49
24120.00,S2C_0,0.00,0.00,4.17
24120.00,S2C_1,2.00,12.45,38.52
24120.00,S2C_2,0.00,0.00,52.99
24120.00,S2C_3,0.00,0.00,3.21
24120.00,W2C_0,15.00,6.40,6.40
24120.00,W2C_1,17.00,38.82,42.16
24120.00,W2C_2,15.00,46.11,46.11
24120.00,W2C_3,15.00,6.40,6.40
24180.00,:Center_3_0,17.00,12.10,12.10
24180.00,:Center_11_0,0.00,0.00,11.27
24180.00,E2C_0,31.00,39.12,39.12
24180.00,E2C_1,22.00,276.66,335.34
24180.00,E2C_2,21.00,262.99,344.65
24180.00,E2C_3,11.00,182.64,249.46
24180.00,N2C_0,0.00,0.00,26.68
24180.00,N2C_1,28.00,468.55,371.89
24180.00,N2C_2,23.00,377.70,363.13
24180.00,N2C_3,73.00,293.68,297.23
24180.00,S2C_0,0.00,0.00,30.09
24180.00,S2C_3,5.00,16.79,16.79
24180.00,W2C_1,7.00,79.87,79.87
24180.00,W2C_2,8.00,42.02,69.45
24180.00,W2C_3,5.00,4.00,4.00
24240.00,:Center_3_0,0.00,0.00,13.43
24240.00,:Center_11_0,0.00,0.00,13.58
24240.00,E2C_0,3.00,9.74,18.87
24240.00,E2C_1,20.00,303.12,333.75
24240.00,E2C_2,23.00,339.27,339.27
24240.00,E2C_3,11.00,140.77,242.87
24240.00,N2C_0,48.00,66.96,66.96
24240.00,N2C_1,86.00,374.90,363.80
24240.00,N2C_2,33.00,471.78,362.58
24240.00,N2C_3,22.00,250.44,250.44
24240.00,S2C_1,0.00,0.00,18.58
24240.00,S2C_2,1.00,16.30,20.95
24240.00,S2C_3,0.00,0.00,4.82
24240.00,W2C_1,5.00,14.71,63.95
24240.00,W2C_2,4.00,68.76,68.76
24240.00,W2C_3,2.00,3.20,16.80
24300.00,:Center_3_0,7.00,8.10,8.10
24300.00,:Center_7_0,6.00,12.70,9.30
24300.00,:Center_15_0,1.00,17.81,17.81
24300.00,E2C_0,1.00,8.29,8.29
24300.00,E2C_1,41.00,228.90,344.04
24300.00,E2C_2,40.00,228.96,332.21
24300.00,E2C_3,13.00,243.15,272.51
24300.00,N2C_0,49.00,410.36,140.31
24300.00,N2C_1,50.00,457.73,358.92
24300.00,N2C_2,28.00,293.65,364.35
24300.00,N2C_3,17.00,169.08,263.57
24300.00,S2C_1,16.00,34.44,34.44
24300.00,S2C_2,12.00,36.61,36.61
24300.00,S2C_3,7.00,3.20,10.41
24300.00,W2C_1,29.00,79.11,79.11
24300.00,W2C_2,28.00,90.12,90.12
24300.00,W2C_3,23.00,63.11,74.49
24360.00,:Center_7_0,40.00,24.80,9.30
24360.00,:Center_11_0,8.00,13.80,9.30
24360.00,E2C_0,15.00,12.50,12.50
24360.00,E2C_1,45.00,354.30,354.30
24360.00,E2C_2,26.00,347.26,347.26
24360.00,E2C_3,18.00,233.48,270.07
24360.00,N2C_0,109.00,215.10,215.10
24360.00,N2C_1,43.00,433.81,360.44
24360.00,N2C_2,43.00,446.12,362.53
24360.00,N2C_3,37.00,220.05,234.36
24360.00,W2C_1,13.00,48.68,59.76
24360.00,W2C_2,16.00,47.83,62.94
24360.00,W2C_3,15.00,8.70,8.70
24420.00,:Center_7_0,10.00,12.10,12.10
24420.00,:Center_11_0,9.00,13.60,9.10
24420.00,E2C_0,18.00,5.50,5.50
24420.00,E2C_1,35.00,296.97,360.63
24420.00,E2C_2,29.00,270.16,366.34
24420.00,E2C_3,60.00,292.13,292.13
24420.00,N2C_0,169.00,253.28,253.28
24420.00,N2C_1,103.00,459.78,362.80
24420.00,N2C_2,103.00,418.45,362.82
24420.00,N2C_3,60.00,256.42,256.42
24420.00,W2C_1,20.00,40.56,103.13
24420.00,W2C_2,19.00,51.46,106.74
24420.00,W2C_3,22.00,54.81,54.81
24480.00,:Center_3_0,4.00,8.83,8.83
24480.00,:Center_7_0,70.00,15.30,12.10
24480.00,:Center_11_0,5.00,19.10,8.10
24480.00,E2C_0,7.00,15.87,15.87
24480.00,E2C_1,45.00,296.66,358.49
24480.00,E2C_2,47.00,260.68,371.31
24480.00,E2C_3,41.00,309.68,309.68
24480.00,N2C_0,229.00,322.20,322.20
24480.00,N2C_1,163.00,475.38,362.35
24480.00,N2C_2,163.00,443.46,361.89
24480.00,N2C_3,68.00,254.85,263.45
24480.00,S2C_1,5.00,2.30,2.30
24480.00,S2C_2,4.00,2.31,2.31
24480.00,S2C_3,0.00,0.00,7.64
24480.00,W2C_0,1.00,4.03,4.03
24480.00,W2C_1,69.00,147.33,147.33
24480.00,W2C_2,49.00,141.33,141.33
24480.00,W2C_3,3.00,44.05,44.05
24540.00,:Center_7_0,130.00,15.30,12.10
24540.00,:Center_15_0,0.00,0.00,20.14
24540.00,E2C_0,27.00,83.57,83.57
24540.00,E2C_1,53.00,248.59,296.65
24540.00,E2C_2,45.00,373.47,366.35
24540.00,E2C_3,77.00,322.20,322.20
24540.00,N2C_0,289.00,433.99,362.30
24540.00,N2C_1,223.00,475.38,362.35
24540.00,N2C_2,223.00,470.21,363.07
24540.00,N2C_3,128.00,262.55,262.55
24540.00,S2C_0,10.00,3.20,3.20
24540.00,S2C_1,2.00,3.22,3.22
24540.00,W2C_1,129.00,172.66,172.66
24540.00,W2C_2,75.00,170.52,170.52
24540.00,W2C_3,2.00,29.40,53.29
24600.00,:Center_3_0,10.00,6.30,6.30
24600.00,E2C_0,29.00,125.42,125.42
24600.00,E2C_1,59.00,394.67,362.50
24600.00,E2C_2,54.00,396.93,364.83
24600.00,E2C_3,87.00,327.23,327.23
24600.00,N2C_0,202.00,476.13,362.07
24600.00,N2C_1,268.00,475.38,362.35
24600.00,N2C_2,181.00,478.58,347.07
24600.00,N2C_3,157.00,453.88,341.85
24600.00,W2C_0,57.00,35.83,35.83
24600.00,W2C_1,56.00,192.37,196.02
24600.00,W2C_2,54.00,175.56,193.52
24600.00,W2C_3,53.00,71.61,71.61
24660.00,:Center_3_0,1.00,13.39,13.39
24660.00,E2C_0,8.00,206.05,255.44
24660.00,E2C_1,19.00,363.58,363.58
24660.00,E2C_2,47.00,392.86,362.79
24660.00,E2C_3,42.00,358.89,358.89
24660.00,N2C_0,39.00,478.09,362.81
24660.00,N2C_1,45.00,432.51,364.50
24660.00,N2C_2,5.00,381.22,362.23
24660.00,N2C_3,56.00,371.10,362.04
24660.00,S2C_1,3.00,5.56,5.56
24660.00,S2C_2,4.00,2.30,2.30
24660.00,S2C_3,0.00,0.00,30.27
24660.00,W2C_1,8.00,179.28,191.22
24660.00,W2C_2,9.00,133.76,170.84
24660.00,W2C_3,6.00,43.61,43.61
24720.00,E2C_0,19.00,131.32,136.15
24720.00,E2C_1,19.00,279.05,359.46
24720.00,E2C_2,25.00,411.79,361.08
24720.00,E2C_3,33.00,380.47,365.00
24720.00,N2C_0,95.00,467.81,362.46
24720.00,N2C_1,27.00,469.34,362.21
24720.00,N2C_2,36.00,338.14,361.81
24720.00,N2C_3,36.00,376.88,361.44
24720.00,S2C_1,21.00,21.80,21.80
24720.00,S2C_2,21.00,26.01,26.01
24720.00,S2C_3,8.00,38.98,38.98
24720.00,W2C_1,18.00,52.76,89.39
24720.00,W2C_2,16.00,57.55,154.03
24720.00,W2C_3,11.00,76.94,88.54
24780.00,:Center_3_0,6.00,15.60,15.60
24780.00,E2C_0,25.00,167.93,174.99
24780.00,E2C_1,19.00,315.35,362.10
24780.00,E2C_2,21.00,416.41,362.80
24780.00,E2C_3,21.00,347.73,347.73
24780.00,N2C_0,117.00,468.21,363.41
24780.00,N2C_1,31.00,480.06,362.24
24780.00,N2C_2,1.00,303.58,363.12
24780.00,N2C_3,38.00,387.07,364.96
24780.00,S2C_3,2.00,20.96,67.87
24780.00,W2C_0,16.00,20.00,20.00
24780.00,W2C_1,18.00,56.89,81.70
24780.00,W2C_2,15.00,47.35,122.30
24780.00,W2C_3,12.00,52.17,110.24
24840.00,:Center_7_0,19.00,16.30,9.30
24840.00,:Center_15_0,5.00,11.31,11.31
24840.00,E2C_0,56.00,88.58,88.58
24840.00,E2C_1,44.00,290.20,357.60
24840.00,E2C_2,43.00,410.58,363.27
24840.00,E2C_3,30.00,365.37,362.17
24840.00,N2C_0,36.00,341.64,341.64
24840.00,N2C_1,44.00,459.27,366.85
24840.00,N2C_2,27.00,373.48,365.14
24840.00,N2C_3,79.00,366.98,362.23
24840.00,S2C_0,14.00,13.20,13.20
24840.00,S2C_1,40.00,43.71,43.71
24840.00,S2C_2,40.00,57.82,57.82
24840.00,S2C_3,30.00,69.61,69.61
24840.00,W2C_1,0.00,0.00,93.27
24840.00,W2C_3,1.00,53.20,86.47
24900.00,:Center_15_0,2.00,11.51,11.51
24900.00,E2C_0,18.00,138.53,142.16
24900.00,E2C_1,12.00,399.10,365.75
24900.00,E2C_2,73.00,432.29,360.00
24900.00,E2C_3,33.00,425.29,284.44
24900.00,N2C_0,53.00,405.70,368.21
24900.00,N2C_1,87.00,471.36,361.97
24900.00,N2C_2,16.00,437.23,366.11
24900.00,N2C_3,53.00,364.59,364.59
24900.00,S2C_1,8.00,37.23,40.74
24900.00,S2C_2,23.00,87.01,87.01
24900.00,S2C_3,4.00,91.65,91.65
24900.00,W2C_1,8.00,28.61,28.61
24900.00,W2C_2,17.00,26.78,26.78
24900.00,W2C_3,17.00,89.72,89.72
24960.00,:Center_3_0,0.00,0.00,11.95
24960.00,:Center_11_0,0.00,0.00,10.47
24960.00,E2C_0,21.00,116.23,116.23
24960.00,E2C_1,15.00,202.33,361.97
24960.00,E2C_2,15.00,436.95,363.22
24960.00,E2C_3,21.00,375.67,364.91
24960.00,N2C_0,39.00,476.61,360.12
24960.00,N2C_1,34.00,472.11,362.93
24960.00,N2C_2,11.00,470.40,361.20
24960.00,N2C_3,33.00,377.92,363.22
24960.00,S2C_1,1.00,3.22,77.20
24960.00,S2C_2,2.00,8.88,80.42
24960.00,S2C_3,5.00,24.26,100.26
24960.00,W2C_0,0.00,0.00,8.15
24960.00,W2C_1,23.00,57.44,57.44
24960.00,W2C_2,16.00,52.11,52.11
24960.00,W2C_3,13.00,46.85,77.09
25020.00,:Center_3_0,15.00,15.31,12.10
25020.00,E2C_0,31.00,144.53,144.53
25020.00,E2C_1,20.00,433.72,361.41
25020.00,E2C_2,20.00,304.98,360.04
25020.00,E2C_3,26.00,365.83,362.59
25020.00,N2C_0,94.00,436.30,352.13
25020.00,N2C_1,46.00,454.16,363.53
25020.00,N2C_2,19.00,336.22,351.26
25020.00,N2C_3,40.00,335.33,335.33
25020.00,S2C_1,9.00,64.25,76.15
25020.00,S2C_2,9.00,72.32,76.84
25020.00,S2C_3,3.00,16.00,85.57
25020.00,W2C_0,6.00,5.50,5.50
25020.00,W2C_1,19.00,72.31,72.31
25020.00,W2C_2,20.00,73.64,73.64
25020.00,W2C_3,8.00,37.49,82.10
25080.00,E2C_0,11.00,155.52,158.95
25080.00,E2C_1,34.00,437.51,366.42
25080.00,E2C_2,41.00,353.99,361.15
25080.00,E2C_3,49.00,382.65,361.44
25080.00,N2C_0,64.00,396.21,364.67
25080.00,N2C_1,154.00,482.31,362.38
25080.00,N2C_2,11.00,331.45,361.60
25080.00,N2C_3,30.00,347.03,347.03
25080.00,S2C_1,14.00,48.71,68.89
25080.00,S2C_2,11.00,60.13,60.13
25080.00,S2C_3,13.00,72.62,79.27
25080.00,W2C_1,5.00,19.51,89.41
25080.00,W2C_2,7.00,93.12,93.12
25080.00,W2C_3,7.00,92.62,92.62
25140.00,:Center_7_0,1.00,4.60,20.26
25140.00,:Center_15_0,5.00,8.72,8.72
25140.00,E2C_0,25.00,186.74,186.74
25140.00,E2C_1,62.00,477.08,361.77
25140.00,E2C_2,61.00,479.86,362.55
25140.00,E2C_3,96.00,325.66,356.72
25140.00,N2C_0,87.00,469.98,362.85
25140.00,N2C_1,214.00,457.68,365.55
25140.00,N2C_2,41.00,247.86,352.26
25140.00,N2C_3,68.00,356.09,360.58
25140.00,S2C_0,6.00,4.00,4.00
25140.00,S2C_1,12.00,38.65,58.35
25140.00,S2C_2,13.00,29.42,56.98
25140.00,S2C_3,12.00,33.18,59.04
25140.00,W2C_1,0.00,0.00,63.05
25140.00,W2C_2,10.00,80.44,80.44
25140.00,W2C_3,7.00,72.21,82.95
25200.00,:Center_3_0,4.00,11.31,11.31
25200.00,:Center_11_0,8.00,6.31,6.31
25200.00,E2C_0,39.00,482.22,307.96
25200.00,E2C_1,23.00,460.24,364.49
25200.00,E2C_2,49.00,474.78,365.87
25200.00,E2C_3,13.00,243.63,258.41
25200.00,N2C_0,147.00,470.98,348.16
25200.00,N2C_1,274.00,475.49,362.75
25200.00,N2C_2,27.00,402.80,370.13
25200.00,N2C_3,87.00,380.94,362.23
25200.00,S2C_1,11.00,62.76,62.76
25200.00,S2C_2,1.00,67.68,72.95
25200.00,S2C_3,1.00,40.13,58.62
25200.00,W2C_0,18.00,6.40,6.40
25200.00,W2C_1,19.00,63.78,67.02
25200.00,W2C_2,18.00,57.84,67.99
25200.00,W2C_3,20.00,59.91,82.94
25260.00,:Center_15_0,0.00,0.00,16.42
25260.00,E2C_0,99.00,418.31,362.40
25260.00,E2C_1,21.00,465.06,363.74
25260.00,E2C_2,22.00,452.09,363.04
25260.00,E2C_3,29.00,292.91,292.91
25260.00,N2C_0,202.00,477.39,300.64
25260.00,N2C_1,85.00,459.37,363.42
25260.00,N2C_2,13.00,435.85,366.47
25260.00,N2C_3,7.00,402.56,188.27
25260.00,S2C_1,9.00,15.00,15.00
25260.00,S2C_2,7.00,21.25,21.25
25260.00,S2C_3,11.00,23.87,58.79
25260.00,W2C_1,12.00,83.02,101.28
25260.00,W2C_2,13.00,83.63,94.70
25260.00,W2C_3,12.00,77.73,77.73
25320.00,:Center_3_0,0.00,0.00,2.35
25320.00,E2C_0,42.00,476.79,362.56
25320.00,E2C_1,24.00,466.12,359.53
25320.00,E2C_2,13.00,471.03,343.40
25320.00,E2C_3,28.00,258.40,258.40
25320.00,N2C_0,36.00,466.84,366.62
25320.00,N2C_1,58.00,447.11,361.22
25320.00,N2C_2,15.00,169.02,355.63
25320.00,N2C_3,63.00,237.86,237.86
25320.00,S2C_1,5.00,33.05,47.85
25320.00,S2C_2,9.00,43.92,43.92
25320.00,S2C_3,13.00,76.23,76.23
25320.00,W2C_1,11.00,30.84,50.22
25320.00,W2C_2,12.00,23.53,55.50
25320.00,W2C_3,3.00,13.50,49.06
25380.00,:Center_3_0,0.00,0.00,12.76
25380.00,E2C_0,49.00,478.96,362.81
25380.00,E2C_1,22.00,466.95,361.81
25380.00,E2C_2,11.00,242.02,361.54
25380.00,E2C_3,22.00,264.25,268.77
25380.00,N2C_0,28.00,460.30,364.26
25380.00,N2C_1,22.00,449.67,363.49
25380.00,N2C_2,18.00,407.38,360.92
25380.00,N2C_3,115.00,262.73,262.73
25380.00,S2C_1,13.00,45.04,45.04
25380.00,S2C_2,15.00,51.61,51.61
25380.00,S2C_3,16.00,55.21,55.21
25380.00,W2C_1,12.00,99.24,99.24
25380.00,W2C_2,20.00,95.80,95.80
25380.00,W2C_3,4.00,6.41,64.28
25440.00,:Center_7_0,3.00,12.51,12.51
25440.00,:Center_15_0,7.00,12.50,12.50
25440.00,E2C_0,45.00,449.50,369.06
25440.00,E2C_1,29.00,446.49,362.48
25440.00,E2C_2,14.00,343.05,364.12
25440.00,E2C_3,10.00,276.03,276.03
25440.00,N2C_0,29.00,361.42,361.42
25440.00,N2C_1,76.00,470.85,359.50
25440.00,N2C_2,17.00,425.53,361.87
25440.00,N2C_3,26.00,268.15,279.45
25440.00,S2C_0,8.00,4.00,4.00
25440.00,S2C_1,18.00,42.11,42.11
25440.00,S2C_2,13.00,30.76,43.39
25440.00,S2C_3,16.00,46.94,87.86
25440.00,W2C_1,3.00,13.00,71.38
25440.00,W2C_2,8.00,77.33,77.33
25440.00,W2C_3,3.00,7.23,59.11
25500.00,:Center_3_0,8.00,14.60,7.23
25500.00,E2C_0,22.00,461.28,279.48
25500.00,E2C_1,30.00,481.34,366.20
25500.00,E2C_2,22.00,476.50,365.09
25500.00,E2C_3,26.00,292.51,292.51
25500.00,N2C_0,29.00,470.34,361.59
25500.00,N2C_1,7.00,474.84,360.43
25500.00,N2C_2,22.00,360.20,363.62
25500.00,N2C_3,83.00,305.71,305.71
25500.00,S2C_1,2.00,4.02,19.61
25500.00,S2C_2,2.00,5.50,31.84
25500.00,S2C_3,7.00,15.96,66.94
25500.00,W2C_0,0.00,0.00,5.75
25500.00,W2C_1,23.00,53.53,56.74
25500.00,W2C_2,21.00,58.61,58.61
25500.00,W2C_3,23.00,52.41,52.41
25560.00,:Center_3_0,0.00,0.00,11.23
25560.00,:Center_7_0,25.00,24.20,8.70
25560.00,:Center_11_0,29.00,15.50,11.00
25560.00,E2C_0,60.00,417.61,360.95
25560.00,E2C_1,12.00,424.80,360.62
25560.00,E2C_2,11.00,273.21,364.07
25560.00,E2C_3,20.00,305.31,309.95
25560.00,N2C_0,5.00,225.54,288.51
25560.00,N2C_1,50.00,273.71,366.11
25560.00,N2C_2,50.00,252.85,362.56
25560.00,N2C_3,11.00,325.69,330.22
25560.00,S2C_1,39.00,95.42,95.42
25560.00,S2C_2,39.00,97.82,97.82
25560.00,S2C_3,7.00,65.83,65.83
25560.00,W2C_0,0.00,0.00,5.57
25560.00,W2C_1,42.00,65.11,65.11
25560.00,W2C_2,30.00,58.81,58.81
25560.00,W2C_3,5.00,6.45,36.02
25620.00,:Center_7_0,85.00,24.20,8.70
25620.00,:Center_15_0,2.00,11.35,11.35
25620.00,E2C_0,103.00,443.78,360.95
25620.00,E2C_1,11.00,440.55,363.66
25620.00,E2C_2,11.00,313.55,362.39
25620.00,E2C_3,78.00,262.39,334.33
25620.00,N2C_0,54.00,422.95,364.99
25620.00,N2C_1,110.00,448.99,368.04
25620.00,N2C_2,95.00,380.66,363.35
25620.00,N2C_3,23.00,221.76,221.76
25620.00,S2C_0,0.00,0.00,11.76
25620.00,S2C_1,16.00,58.16,105.39
25620.00,S2C_2,17.00,67.26,108.15
25620.00,S2C_3,22.00,84.92,84.92
25620.00,W2C_1,99.00,96.02,96.02
25620.00,W2C_2,79.00,95.22,95.22
25620.00,W2C_3,0.00,0.00,29.17
25680.00,:Center_7_0,50.00,12.10,12.10
25680.00,:Center_11_0,39.00,15.11,11.22
25680.00,:Center_15_0,0.00,0.00,8.42
25680.00,E2C_0,24.00,472.39,303.70
25680.00,E2C_1,45.00,464.38,360.72
25680.00,E2C_2,47.00,279.00,360.74
25680.00,E2C_3,59.00,347.09,347.09
25680.00,N2C_0,87.00,465.77,364.55
25680.00,N2C_1,148.00,460.21,364.85
25680.00,N2C_2,85.00,466.38,364.49
25680.00,N2C_3,46.00,254.25,266.69
25680.00,S2C_1,0.00,0.00,5.53
25680.00,S2C_3,3.00,4.00,14.77
25680.00,W2C_0,0.00,0.00,28.59
25680.00,W2C_1,51.00,140.04,140.04
25680.00,W2C_2,50.00,135.23,135.23
25680.00,W2C_3,30.00,33.81,33.81
25740.00,:Center_7_0,110.00,12.10,12.10
25740.00,:Center_11_0,1.00,2.30,2.30
25740.00,E2C_0,11.00,255.62,259.48
25740.00,E2C_1,53.00,334.07,337.44
25740.00,E2C_2,107.00,393.00,361.63
25740.00,E2C_3,108.00,347.91,347.91
25740.00,N2C_0,82.00,480.71,363.53
25740.00,N2C_1,190.00,474.74,363.59
25740.00,N2C_2,86.00,475.95,361.44
25740.00,N2C_3,70.00,281.09,284.42
25740.00,S2C_1,0.00,0.00,3.27
25740.00,W2C_1,63.00,176.53,176.53
25740.00,W2C_2,63.00,171.43,171.43
25740.00,W2C_3,0.00,0.00,4.39
25800.00,:Center_7_0,0.00,0.00,13.73
25800.00,:Center_15_0,2.00,11.90,11.90
25800.00,E2C_0,62.00,334.48,339.00
25800.00,E2C_1,113.00,436.01,363.09
25800.00,E2C_2,167.00,458.28,362.16
25800.00,E2C_3,161.00,382.64,372.42
25800.00,N2C_0,124.00,479.51,361.15
25800.00,N2C_1,142.00,473.79,362.65
25800.00,N2C_2,119.00,477.01,363.56
25800.00,N2C_3,58.00,286.49,286.49
25800.00,S2C_0,1.00,4.02,4.02
25800.00,S2C_1,2.00,3.32,3.32
25800.00,S2C_2,3.00,3.20,3.20
25800.00,S2C_3,5.00,8.72,19.21
25800.00,W2C_1,84.00,202.94,202.94
25800.00,W2C_2,12.00,63.66,197.09
25800.00,W2C_3,1.00,98.96,98.96
25860.00,:Center_3_0,1.00,4.65,7.96
25860.00,:Center_11_0,2.00,9.32,9.32
25860.00,E2C_0,22.00,361.92,361.92
25860.00,E2C_1,173.00,431.33,361.50
25860.00,E2C_2,179.00,427.00,366.87
25860.00,E2C_3,152.00,379.87,361.28
25860.00,N2C_0,42.00,482.32,366.86
25860.00,N2C_1,50.00,479.31,361.52
25860.00,N2C_2,51.00,446.77,364.21
25860.00,N2C_3,55.00,302.76,302.76
25860.00,S2C_1,6.00,35.82,35.82
25860.00,S2C_2,0.00,0.00,33.64
25860.00,S2C_3,43.00,54.81,54.81
25860.00,W2C_0,5.00,3.20,3.20
25860.00,W2C_1,10.00,10.74,31.68
25860.00,W2C_2,6.00,24.20,40.04
25860.00,W2C_3,0.00,0.00,4.09
25920.00,E2C_0,82.00,440.84,362.54
25920.00,E2C_1,233.00,455.95,361.44
25920.00,E2C_2,47.00,474.18,362.01
25920.00,E2C_3,113.00,418.40,361.27
25920.00,N2C_0,53.00,479.72,365.90
25920.00,N2C_1,53.00,476.56,361.60
25920.00,N2C_2,53.00,393.37,363.87
25920.00,N2C_3,48.00,296.54,296.54
25920.00,S2C_0,33.00,19.50,19.50
25920.00,S2C_1,53.00,52.51,52.51
25920.00,S2C_2,49.00,52.06,52.06
25920.00,S2C_3,46.00,46.11,46.11
25980.00,:Center_7_0,11.00,15.70,8.70
25980.00,E2C_0,107.00,470.02,259.07
25980.00,E2C_1,91.00,364.66,361.39
25980.00,E2C_2,293.00,430.24,361.34
25980.00,E2C_3,153.00,436.42,365.07
25980.00,N2C_0,53.00,474.28,361.47
25980.00,N2C_1,41.00,464.18,347.25
25980.00,N2C_2,37.00,454.74,362.95
25980.00,N2C_3,70.00,281.54,281.54
25980.00,S2C_0,43.00,16.40,16.40
25980.00,S2C_1,44.00,57.21,57.21
25980.00,S2C_2,42.00,61.32,61.32
25980.00,S2C_3,31.00,42.01,45.21
26040.00,:Center_3_0,8.00,20.10,20.10
26040.00,:Center_11_0,17.00,16.50,16.50
26040.00,E2C_0,75.00,483.04,351.06
26040.00,E2C_1,35.00,477.10,360.86
26040.00,E2C_2,27.00,474.90,356.38
26040.00,E2C_3,46.00,444.60,361.68
26040.00,N2C_0,32.00,461.14,331.06
26040.00,N2C_1,36.00,446.85,373.07
26040.00,N2C_2,10.00,304.36,362.83
26040.00,N2C_3,81.00,308.14,308.14
26040.00,S2C_1,1.00,3.31,40.53
26040.00,S2C_2,0.00,0.00,46.55
26040.00,S2C_3,4.00,16.95,42.52
26040.00,W2C_0,4.00,3.20,3.20
26040.00,W2C_1,25.00,28.91,33.42
26040.00,W2C_2,22.00,32.94,40.60
26040.00,W2C_3,6.00,5.50,5.50
26100.00,:Center_7_0,50.00,20.10,20.10
26100.00,:Center_15_0,0.00,0.00,10.52
26100.00,E2C_0,28.00,460.08,361.70
26100.00,E2C_1,45.00,470.81,362.90
26100.00,E2C_2,42.00,403.94,359.61
26100.00,E2C_3,46.00,448.84,360.22
26100.00,N2C_0,56.00,406.71,346.98
26100.00,N2C_1,33.00,433.81,364.56
26100.00,N2C_2,45.00,475.20,366.08
26100.00,N2C_3,46.00,289.07,289.07
26100.00,S2C_0,7.00,9.00,9.00
26100.00,S2C_1,33.00,54.41,54.41
26100.00,S2C_2,34.00,48.81,48.81
26100.00,S2C_3,17.00,13.20,13.20
26100.00,W2C_1,17.00,56.12,60.67
26100.00,W2C_2,22.00,59.37,59.37
26160.00,:Center_3_0,1.00,4.61,8.06
26160.00,:Center_11_0,3.00,4.60,7.85
26160.00,E2C_0,26.00,481.20,365.10
26160.00,E2C_1,19.00,475.21,365.68
26160.00,E2C_2,54.00,438.00,366.28
26160.00,E2C_3,84.00,447.92,363.88
26160.00,N2C_0,83.00,468.15,361.58
26160.00,N2C_1,74.00,470.05,359.98
26160.00,N2C_2,71.00,471.08,368.55
26160.00,N2C_3,79.00,306.97,306.97
