id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
f_N_peak_m.2468,7406.00,N2C_0,2.30,0.00,2.00,8539.00,C2W_0,483.20,11.92,1133.00,993.77,837.00,36,0.00,1052.02,0,tripinfo_f_N_peak_m.2468,motorcycle,0.89,
f_N_peak_m.2476,7428.00,N2C_0,2.30,0.00,0.00,8539.00,C2S_0,483.20,10.39,1111.00,997.70,453.00,87,0.00,1022.08,0,tripinfo_f_N_peak_m.2476,motorcycle,0.81,
f_N_peak_m.2477,7444.00,N2C_0,4.60,0.00,13.00,8539.00,C2W_1,483.20,12.11,1095.00,991.47,839.00,17,0.00,1018.81,0,tripinfo_f_N_peak_m.2477,car,0.95,
f_E_peak_m.2810,8433.00,E2C_0,12.10,0.00,3.00,8539.00,C2S_1,483.20,13.73,106.00,963.33,16.00,1,0.00,35.35,0,tripinfo_f_E_peak_m.2810,bus,1.00,
f_S_peak_m.2747,8241.00,S2C_0,2.30,0.00,0.00,8540.00,C2N_0,483.20,8.93,299.00,997.70,96.00,6,0.00,199.06,0,tripinfo_f_S_peak_m.2747,motorcycle,0.72,
f_S_peak_m.2784,8352.00,S2C_0,4.60,0.00,0.00,8541.00,C2E_3,483.20,14.52,189.00,991.47,71.00,9,0.00,125.05,0,tripinfo_f_S_peak_m.2784,car,1.13,
f_W_peak_m.2268,7519.00,W2C_0,3.10,0.00,715.00,8543.00,C2E_1,483.20,13.32,1024.00,996.90,729.00,49,0.00,950.11,0,tripinfo_f_W_peak_m.2268,rickshaw,0.97,
f_W_peak_m.2203,7334.00,W2C_0,4.60,0.00,725.00,8544.00,C2E_0,483.20,13.94,1210.00,995.40,584.00,50,0.00,1137.96,0,tripinfo_f_W_peak_m.2203,car,1.01,
f_W_peak_m.2264,7510.00,W2C_0,4.60,0.00,718.00,8545.00,C2E_2,483.20,13.46,1035.00,995.40,691.00,42,0.00,962.70,0,tripinfo_f_W_peak_m.2264,car,1.00,
f_E_peak_m.2820,8464.00,E2C_0,3.10,0.00,4.00,8545.00,C2S_0,483.20,13.79,81.00,972.33,0.00,0,0.00,10.43,0,tripinfo_f_E_peak_m.2820,rickshaw,1.01,
f_W_peak_m.2360,7828.00,W2C_0,2.30,0.00,748.00,8547.00,C2E_0,483.20,11.82,719.00,997.70,510.00,23,0.00,646.99,0,tripinfo_f_W_peak_m.2360,motorcycle,1.01,
f_W_peak_m.2258,7498.00,W2C_0,2.30,0.00,724.00,8548.00,C2E_2,483.20,13.53,1050.00,997.70,637.00,52,0.00,977.94,0,tripinfo_f_W_peak_m.2258,motorcycle,1.00,
f_W_peak_m.2150,7123.00,W2C_0,12.10,0.00,673.00,8549.00,C2E_3,483.20,13.84,1426.00,987.90,799.00,63,0.00,1354.66,0,tripinfo_f_W_peak_m.2150,bus,1.00,
f_W_peak_m.2186,7302.00,W2C_0,2.30,0.00,744.00,8549.00,C2E_0,483.20,10.14,1247.00,997.70,620.00,51,0.00,1163.42,0,tripinfo_f_W_peak_m.2186,motorcycle,0.87,
f_W_peak_m.2364,7837.00,W2C_0,4.60,0.00,745.00,8549.00,C2E_1,483.20,13.78,712.00,995.40,479.00,23,0.00,639.56,0,tripinfo_f_W_peak_m.2364,car,0.99,
f_E_peak_m.2773,8319.00,E2C_0,8.10,0.00,0.00,8549.00,C2W_0,483.20,13.69,230.00,991.90,115.00,6,0.00,157.87,0,tripinfo_f_E_peak_m.2773,truck,0.99,
f_E_peak_m.2774,8322.00,E2C_0,2.30,0.00,0.00,8550.00,C2W_1,483.20,12.63,228.00,997.70,109.00,8,0.00,157.46,0,tripinfo_f_E_peak_m.2774,motorcycle,1.03,
f_E_peak_m.2776,8329.00,E2C_0,4.60,0.00,1.00,8551.00,C2W_1,483.20,14.26,222.00,995.40,112.00,6,0.00,158.84,0,tripinfo_f_E_peak_m.2776,car,1.14,
f_E_peak_m.2784,8352.00,E2C_0,2.30,0.00,0.00,8551.00,C2W_2,483.20,14.51,199.00,997.70,80.00,8,0.00,130.35,0,tripinfo_f_E_peak_m.2784,motorcycle,1.06,
f_W_peak_m.2155,7131.00,W2C_0,4.60,0.00,666.00,8552.00,C2E_3,483.20,13.49,1421.00,995.40,763.00,60,0.00,1349.67,0,tripinfo_f_W_peak_m.2155,car,1.02,
f_W_peak_m.2206,7340.00,W2C_0,2.30,0.00,722.00,8554.00,C2E_0,483.20,11.51,1214.00,997.70,573.00,51,0.00,1131.14,0,tripinfo_f_W_peak_m.2206,motorcycle,0.87,
f_W_peak_m.2210,7348.00,W2C_0,2.30,0.00,718.00,8554.00,C2E_2,483.20,15.01,1206.00,997.70,592.00,64,0.00,1139.28,0,tripinfo_f_W_peak_m.2210,motorcycle,1.08,
f_W_peak_m.2365,7840.00,W2C_0,4.60,0.00,745.00,8554.00,C2E_1,483.20,12.47,714.00,995.40,535.00,23,0.00,639.24,0,tripinfo_f_W_peak_m.2365,car,0.96,
f_E_peak_m.2789,8367.00,E2C_0,3.10,0.00,0.00,8555.00,C2W_0,483.20,14.08,188.00,996.90,74.00,6,0.00,119.19,0,tripinfo_f_E_peak_m.2789,rickshaw,1.05,
f_W_peak_m.2295,7647.00,W2C_0,4.60,0.00,762.00,8556.00,C2E_2,483.20,14.18,909.00,995.40,523.00,36,0.00,839.52,0,tripinfo_f_W_peak_m.2295,car,1.04,
f_W_peak_m.2367,7848.00,W2C_0,4.60,0.00,747.00,8556.00,C2E_1,483.20,14.38,708.00,995.40,535.00,21,0.00,639.71,0,tripinfo_f_W_peak_m.2367,car,1.06,
f_E_peak_m.2775,8325.00,E2C_0,3.10,0.00,0.00,8557.00,C2W_1,483.20,11.88,232.00,996.90,96.00,6,0.00,153.13,0,tripinfo_f_E_peak_m.2775,rickshaw,0.91,
f_E_peak_m.2786,8358.00,E2C_0,2.30,0.00,0.00,8558.00,C2W_0,483.20,12.03,200.00,997.70,78.00,7,0.00,123.61,0,tripinfo_f_E_peak_m.2786,motorcycle,0.94,
f_E_peak_m.2793,8379.00,E2C_0,4.60,0.00,0.00,8558.00,C2N_2,483.20,13.92,179.00,991.47,66.00,4,0.00,112.51,0,tripinfo_f_E_peak_m.2793,car,1.08,
f_W_peak_m.2218,7362.00,W2C_0,4.60,0.00,708.00,8559.00,C2E_0,483.20,10.75,1197.00,995.40,570.00,54,0.00,1107.41,0,tripinfo_f_W_peak_m.2218,car,0.81,
f_S_peak_m.2745,8235.00,S2C_0,2.30,0.00,0.00,8561.00,C2N_0,483.20,13.90,326.00,997.70,111.00,8,0.00,262.88,0,tripinfo_f_S_peak_m.2745,motorcycle,1.14,
f_E_peak_m.2787,8361.00,E2C_0,4.60,0.00,0.00,8562.00,C2W_0,483.20,11.82,201.00,995.40,63.00,7,0.00,117.26,0,tripinfo_f_E_peak_m.2787,car,0.86,
f_E_peak_m.2792,8376.00,E2C_0,4.60,0.00,0.00,8562.00,C2W_2,483.20,11.76,186.00,995.40,57.00,8,0.00,105.41,0,tripinfo_f_E_peak_m.2792,car,0.90,
f_W_peak_m.2255,7492.00,W2C_0,4.60,0.00,727.00,8563.00,C2S_0,483.20,13.24,1071.00,991.47,801.00,42,0.00,994.67,0,tripinfo_f_W_peak_m.2255,car,0.95,
f_E_peak_m.2799,8397.00,E2C_0,2.30,0.00,0.00,8563.00,C2N_1,483.20,12.27,166.00,993.77,47.00,4,0.00,97.06,0,tripinfo_f_E_peak_m.2799,motorcycle,1.05,
f_S_peak_m.2812,8436.00,S2C_0,3.10,0.00,0.00,8563.00,C2W_1,483.20,14.38,127.00,972.33,35.00,2,0.00,60.86,0,tripinfo_f_S_peak_m.2812,rickshaw,1.08,
f_E_peak_m.2791,8373.00,E2C_0,4.60,0.00,0.00,8565.00,C2W_0,483.20,11.63,192.00,995.40,66.00,5,0.00,106.95,0,tripinfo_f_E_peak_m.2791,car,0.85,
f_S_peak_m.2746,8238.00,S2C_0,4.60,0.00,0.00,8566.00,C2N_0,483.20,13.63,328.00,995.40,103.00,5,0.00,255.83,0,tripinfo_f_S_peak_m.2746,car,1.00,
f_S_peak_m.2816,8448.00,S2C_0,2.30,0.00,0.00,8568.00,C2W_0,483.20,13.02,120.00,973.13,28.00,1,0.00,50.09,0,tripinfo_f_S_peak_m.2816,motorcycle,1.02,
f_S_peak_m.2757,8271.00,S2C_0,4.60,0.00,0.00,8569.00,C2N_3,483.20,13.80,298.00,995.40,73.00,6,0.00,229.62,0,tripinfo_f_S_peak_m.2757,car,1.05,
f_S_peak_m.2776,8328.00,S2C_0,2.30,0.00,0.00,8569.00,C2N_0,483.20,13.66,241.00,997.70,66.00,9,0.00,170.16,0,tripinfo_f_S_peak_m.2776,motorcycle,1.02,
f_S_peak_m.2818,8454.00,S2C_0,12.10,0.00,0.00,8569.00,C2W_1,483.20,13.79,115.00,963.33,27.00,1,0.00,44.64,0,tripinfo_f_S_peak_m.2818,bus,1.00,
f_S_peak_m.2767,8301.00,S2C_0,4.60,0.00,0.00,8571.00,C2N_3,483.20,13.67,270.00,995.40,48.00,4,0.00,200.38,0,tripinfo_f_S_peak_m.2767,car,1.03,
f_S_peak_m.2779,8338.00,S2C_0,12.10,0.00,1.00,8571.00,C2N_1,483.20,13.79,233.00,987.90,62.00,6,0.00,160.95,0,tripinfo_f_S_peak_m.2779,bus,1.00,
f_E_peak_m.2801,8403.00,E2C_0,2.30,0.00,0.00,8573.00,C2N_1,483.20,9.91,170.00,993.77,40.00,3,0.00,87.69,0,tripinfo_f_E_peak_m.2801,motorcycle,0.88,
f_S_peak_m.2753,8259.00,S2C_0,2.30,0.00,0.00,8574.00,C2N_1,483.20,12.07,315.00,997.70,86.00,6,0.00,242.92,0,tripinfo_f_S_peak_m.2753,motorcycle,1.00,
f_N_peak_m.2497,7515.00,N2C_0,2.30,0.00,24.00,8575.00,C2W_2,483.20,16.21,1060.00,993.77,702.00,50,0.00,1000.92,0,tripinfo_f_N_peak_m.2497,motorcycle,1.23,
f_S_peak_m.2773,8319.00,S2C_0,4.60,0.00,0.00,8575.00,C2N_0,483.20,12.29,256.00,995.40,60.00,6,0.00,182.12,0,tripinfo_f_S_peak_m.2773,car,0.97,
f_W_peak_m.2351,7805.00,W2C_0,2.30,0.00,752.00,8576.00,C2N_1,483.20,15.03,771.00,973.13,566.00,22,0.00,706.76,0,tripinfo_f_W_peak_m.2351,motorcycle,1.11,
f_S_peak_m.2824,8472.00,S2C_0,2.30,0.00,0.00,8576.00,C2W_0,483.20,12.75,104.00,973.13,7.00,1,0.00,28.69,0,tripinfo_f_S_peak_m.2824,motorcycle,0.95,
f_W_peak_m.2349,7800.00,W2C_0,2.30,0.00,753.00,8577.00,C2N_1,483.20,13.76,777.00,973.13,590.00,26,0.00,715.80,0,tripinfo_f_W_peak_m.2349,motorcycle,1.16,
f_W_peak_m.2350,7803.00,W2C_0,2.30,0.00,753.00,8579.00,C2N_1,483.20,14.67,776.00,973.13,574.00,22,0.00,713.86,0,tripinfo_f_W_peak_m.2350,motorcycle,1.15,
f_N_peak_m.2478,7445.00,N2C_0,2.30,0.00,11.00,8582.00,C2W_0,483.20,12.83,1137.00,993.77,869.00,24,0.00,1059.36,0,tripinfo_f_N_peak_m.2478,motorcycle,0.93,
f_E_peak_m.2829,8487.00,E2C_0,2.30,0.00,0.00,8583.00,C2S_0,483.20,13.62,96.00,973.13,6.00,1,0.00,23.70,0,tripinfo_f_E_peak_m.2829,motorcycle,0.98,
f_W_peak_m.2220,7365.00,W2C_0,4.60,0.00,705.00,8584.00,C2E_0,483.20,13.02,1219.00,995.40,593.00,48,0.00,1148.31,0,tripinfo_f_W_peak_m.2220,car,1.02,
f_W_peak_m.2224,7374.00,W2C_0,4.60,0.00,702.00,8584.00,C2E_1,483.20,15.56,1210.00,995.40,573.00,48,0.00,1146.00,0,tripinfo_f_W_peak_m.2224,car,1.13,
f_W_peak_m.2117,7059.00,W2C_0,4.60,0.00,708.00,8585.00,C2E_3,483.20,13.45,1526.00,995.40,849.00,62,0.00,1455.78,0,tripinfo_f_W_peak_m.2117,car,1.02,
f_W_peak_m.2154,7130.00,W2C_0,4.60,0.00,668.00,8586.00,C2E_1,483.20,13.19,1456.00,995.40,760.00,58,0.00,1380.34,0,tripinfo_f_W_peak_m.2154,car,0.95,
f_W_peak_m.2321,7747.00,W2C_0,3.10,0.00,784.00,8586.00,C2E_2,483.20,16.18,839.00,996.90,588.00,44,0.00,777.84,0,tripinfo_f_W_peak_m.2321,rickshaw,1.18,
f_N_peak_m.2639,8032.00,N2C_0,8.10,0.00,115.00,8586.00,C2W_0,483.20,12.03,554.00,987.97,353.00,30,0.00,473.09,0,tripinfo_f_N_peak_m.2639,truck,0.89,
f_W_peak_m.2358,7824.00,W2C_0,12.10,0.00,750.00,8587.00,C2N_1,483.20,13.78,763.00,963.33,547.00,20,0.00,692.39,0,tripinfo_f_W_peak_m.2358,bus,1.00,
f_E_peak_m.2825,8475.00,E2C_0,4.60,0.00,0.00,8587.00,C2S_0,483.20,10.56,112.00,970.83,11.00,1,0.00,24.02,0,tripinfo_f_E_peak_m.2825,car,0.80,
f_W_peak_m.2169,7264.00,W2C_0,2.30,0.00,757.00,8590.00,C2E_1,483.20,12.83,1326.00,997.70,675.00,64,0.00,1257.28,0,tripinfo_f_W_peak_m.2169,motorcycle,1.05,
f_W_peak_m.2221,7368.00,W2C_0,2.30,0.00,705.00,8590.00,C2E_0,483.20,12.87,1222.00,997.70,612.00,57,0.00,1152.87,0,tripinfo_f_W_peak_m.2221,motorcycle,1.05,
f_E_peak_m.2805,8415.00,E2C_0,3.10,0.00,0.00,8593.00,C2N_2,483.20,15.14,178.00,992.97,60.00,5,0.00,113.21,0,tripinfo_f_E_peak_m.2805,rickshaw,1.11,
f_S_peak_m.2771,8313.00,S2C_0,2.30,0.00,0.00,8594.00,C2N_0,483.20,8.31,281.00,997.70,70.00,7,0.00,163.93,0,tripinfo_f_S_peak_m.2771,motorcycle,0.62,
f_S_peak_m.2782,8346.00,S2C_0,4.60,0.00,0.00,8594.00,C2N_1,483.20,14.23,248.00,995.40,79.00,7,0.00,181.10,0,tripinfo_f_S_peak_m.2782,car,1.08,
f_S_peak_m.2823,8469.00,S2C_0,2.30,0.00,0.00,8594.00,C2E_1,483.20,13.83,125.00,993.77,39.00,2,0.00,55.73,0,tripinfo_f_S_peak_m.2823,motorcycle,1.04,
f_S_peak_m.2832,8496.00,S2C_0,2.30,0.00,0.00,8594.00,C2W_0,483.20,12.70,98.00,973.13,17.00,1,0.00,32.36,0,tripinfo_f_S_peak_m.2832,motorcycle,1.08,
f_W_peak_m.2356,7816.00,W2C_0,3.10,0.00,748.00,8596.00,C2N_1,483.20,10.49,780.00,972.33,565.00,19,0.00,689.31,0,tripinfo_f_W_peak_m.2356,rickshaw,0.79,
f_S_peak_m.2768,8304.00,S2C_0,2.30,0.00,0.00,8600.00,C2N_0,483.20,12.43,296.00,997.70,66.00,4,0.00,222.39,0,tripinfo_f_S_peak_m.2768,motorcycle,0.99,
f_S_peak_m.2827,8481.00,S2C_0,12.10,0.00,0.00,8600.00,C2E_1,483.20,13.66,119.00,983.97,27.00,1,0.00,47.08,0,tripinfo_f_S_peak_m.2827,bus,1.00,
f_S_peak_m.2787,8362.00,S2C_0,12.10,0.00,1.00,8602.00,C2N_0,483.20,13.71,240.00,987.90,77.00,6,0.00,167.93,0,tripinfo_f_S_peak_m.2787,bus,1.00,
f_S_peak_m.2777,8331.00,S2C_0,4.60,0.00,0.00,8604.00,C2N_0,483.20,11.70,273.00,995.40,64.00,4,0.00,190.93,0,tripinfo_f_S_peak_m.2777,car,0.88,
f_S_peak_m.2790,8375.00,S2C_0,2.30,0.00,5.00,8605.00,C2N_1,483.20,14.24,230.00,997.70,75.00,8,0.00,160.03,0,tripinfo_f_S_peak_m.2790,motorcycle,1.03,
f_E_peak_m.2806,8418.00,E2C_0,2.30,0.00,0.00,8605.00,C2N_2,483.20,10.07,187.00,993.77,50.00,6,0.00,104.84,0,tripinfo_f_E_peak_m.2806,motorcycle,0.88,
f_E_peak_m.2811,8436.00,E2C_0,2.30,0.00,3.00,8605.00,C2N_3,483.20,12.51,169.00,993.77,44.00,4,0.00,90.51,0,tripinfo_f_E_peak_m.2811,motorcycle,0.92,
f_S_peak_m.2781,8344.00,S2C_0,2.30,0.00,1.00,8606.00,C2N_2,483.20,10.89,262.00,997.70,62.00,6,0.00,186.63,0,tripinfo_f_S_peak_m.2781,motorcycle,0.96,
f_S_peak_m.2792,8380.00,S2C_0,8.10,0.00,4.00,8606.00,C2N_0,483.20,13.25,226.00,991.90,73.00,8,0.00,152.60,0,tripinfo_f_S_peak_m.2792,truck,0.97,
f_S_peak_m.2793,8384.00,S2C_0,4.60,0.00,5.00,8607.00,C2N_3,483.20,15.41,223.00,995.40,54.00,4,0.00,160.75,0,tripinfo_f_S_peak_m.2793,car,1.17,
f_S_peak_m.2795,8387.00,S2C_0,3.10,0.00,2.00,8607.00,C2N_1,483.20,15.05,220.00,996.90,71.00,6,0.00,156.63,0,tripinfo_f_S_peak_m.2795,rickshaw,1.14,
f_S_peak_m.2788,8368.00,S2C_0,12.10,0.00,4.00,8608.00,C2N_2,483.20,11.53,240.00,987.90,58.00,5,0.00,168.54,0,tripinfo_f_S_peak_m.2788,bus,1.00,
f_S_peak_m.2794,8385.00,S2C_0,4.60,0.00,3.00,8610.00,C2N_2,483.20,12.74,225.00,995.40,51.00,6,0.00,153.87,0,tripinfo_f_S_peak_m.2794,car,1.01,
f_N_peak_m.2481,7458.00,N2C_0,3.10,0.00,15.00,8611.00,C2W_2,483.20,16.50,1153.00,992.97,862.00,25,0.00,1092.31,0,tripinfo_f_N_peak_m.2481,rickshaw,1.22,
f_W_peak_m.2374,7866.00,W2C_0,4.60,0.00,744.00,8613.00,C2N_0,483.20,13.75,747.00,970.83,577.00,19,0.00,676.98,0,tripinfo_f_W_peak_m.2374,car,1.01,
f_S_peak_m.2829,8487.00,S2C_0,3.10,0.00,0.00,8613.00,C2E_1,483.20,14.33,126.00,992.97,31.00,2,0.00,55.95,0,tripinfo_f_S_peak_m.2829,rickshaw,1.04,
f_E_peak_m.2838,8514.00,E2C_0,2.30,0.00,0.00,8613.00,C2S_0,483.20,14.53,99.00,973.13,16.00,1,0.00,33.67,0,tripinfo_f_E_peak_m.2838,motorcycle,1.09,
f_E_peak_m.2795,8385.00,E2C_0,2.30,0.00,0.00,8616.00,C2W_0,483.20,15.12,231.00,997.70,106.00,8,0.00,168.94,0,tripinfo_f_E_peak_m.2795,motorcycle,1.16,
f_N_peak_m.2456,7368.00,N2C_0,12.10,0.00,0.00,8617.00,C2W_1,483.20,13.82,1249.00,983.97,946.00,25,0.00,1177.65,0,tripinfo_f_N_peak_m.2456,bus,1.00,
f_W_peak_m.2283,7596.00,W2C_0,2.30,0.00,747.00,8620.00,C2E_1,483.20,12.52,1024.00,997.70,621.00,57,0.00,953.42,0,tripinfo_f_W_peak_m.2283,motorcycle,1.03,
f_S_peak_m.2835,8505.00,S2C_0,3.10,0.00,0.00,8620.00,C2E_3,483.20,15.62,115.00,992.97,14.00,2,0.00,53.75,0,tripinfo_f_S_peak_m.2835,rickshaw,1.19,
f_S_peak_m.2830,8490.00,S2C_0,2.30,0.00,0.00,8621.00,C2E_0,483.20,12.31,131.00,993.77,24.00,3,0.00,52.34,0,tripinfo_f_S_peak_m.2830,motorcycle,0.92,
f_W_peak_m.2229,7387.00,W2C_0,4.60,0.00,700.00,8622.00,C2E_3,483.20,14.73,1235.00,995.40,569.00,45,0.00,1171.76,0,tripinfo_f_W_peak_m.2229,car,1.15,
f_W_peak_m.2335,7775.00,W2C_0,4.60,0.00,770.00,8622.00,C2E_1,483.20,12.61,847.00,995.40,624.00,32,0.00,770.00,0,tripinfo_f_W_peak_m.2335,car,0.94,
f_W_peak_m.2376,7871.00,W2C_0,2.30,0.00,743.00,8622.00,C2N_0,483.20,12.58,751.00,973.13,582.00,17,0.00,674.00,0,tripinfo_f_W_peak_m.2376,motorcycle,0.92,
f_E_peak_m.2797,8391.00,E2C_0,2.30,0.00,0.00,8623.00,C2W_0,483.20,13.56,232.00,997.70,105.00,9,0.00,161.68,0,tripinfo_f_E_peak_m.2797,motorcycle,1.03,
f_S_peak_m.2831,8493.00,S2C_0,2.30,0.00,0.00,8623.00,C2E_2,483.20,11.29,130.00,993.77,20.00,2,0.00,48.62,0,tripinfo_f_S_peak_m.2831,motorcycle,0.89,
f_W_peak_m.2178,7284.00,W2C_0,4.60,0.00,750.00,8624.00,C2E_3,483.20,12.65,1340.00,995.40,661.00,58,0.00,1261.87,0,tripinfo_f_W_peak_m.2178,car,0.92,
f_W_peak_m.2337,7777.00,W2C_0,3.10,0.00,766.00,8624.00,C2E_0,483.20,13.23,847.00,996.90,563.00,35,0.00,774.28,0,tripinfo_f_W_peak_m.2337,rickshaw,1.00,
f_E_peak_m.2798,8394.00,E2C_0,2.30,0.00,0.00,8624.00,C2W_2,483.20,16.15,230.00,997.70,98.00,9,0.00,168.98,0,tripinfo_f_E_peak_m.2798,motorcycle,1.19,
f_E_peak_m.2842,8529.00,E2C_0,4.60,0.00,3.00,8624.00,C2S_0,483.20,11.17,95.00,970.83,0.00,0,0.00,10.16,0,tripinfo_f_E_peak_m.2842,car,0.84,
f_E_peak_m.2796,8388.00,E2C_0,2.30,0.00,0.00,8625.00,C2W_1,483.20,12.07,237.00,997.70,105.00,8,0.00,163.15,0,tripinfo_f_E_peak_m.2796,motorcycle,0.98,
f_W_peak_m.2234,7400.00,W2C_0,4.60,0.00,698.00,8627.00,C2E_0,483.20,12.17,1227.00,995.40,563.00,44,0.00,1151.33,0,tripinfo_f_W_peak_m.2234,car,0.95,
f_S_peak_m.2796,8391.00,S2C_0,4.60,0.00,3.00,8627.00,C2N_1,483.20,14.59,236.00,995.40,67.00,6,0.00,170.46,0,tripinfo_f_S_peak_m.2796,car,1.11,
f_E_peak_m.2803,8409.00,E2C_0,3.10,0.00,0.00,8627.00,C2W_1,483.20,13.02,218.00,996.90,77.00,7,0.00,144.97,0,tripinfo_f_E_peak_m.2803,rickshaw,0.98,
f_S_peak_m.2847,8542.00,S2C_0,4.60,0.00,1.00,8628.00,C2W_2,483.20,13.76,86.00,970.83,5.00,1,0.00,18.37,0,tripinfo_f_S_peak_m.2847,car,1.05,
f_E_peak_m.2804,8412.00,E2C_0,2.30,0.00,0.00,8629.00,C2W_0,483.20,12.70,217.00,997.70,86.00,11,0.00,139.37,0,tripinfo_f_E_peak_m.2804,motorcycle,0.93,
f_W_peak_m.2385,7901.00,W2C_0,4.60,0.00,746.00,8630.00,C2N_0,483.20,10.50,729.00,970.83,554.00,16,0.00,639.32,0,tripinfo_f_W_peak_m.2385,car,0.79,
f_S_peak_m.2797,8392.00,S2C_0,8.10,0.00,1.00,8631.00,C2N_1,483.20,14.36,239.00,991.90,86.00,7,0.00,170.30,0,tripinfo_f_S_peak_m.2797,truck,1.04,
f_E_peak_m.2816,8453.00,E2C_0,3.10,0.00,5.00,8631.00,C2N_2,483.20,13.04,178.00,992.97,54.00,5,0.00,104.07,0,tripinfo_f_E_peak_m.2816,rickshaw,0.98,
f_S_peak_m.2801,8404.00,S2C_0,2.30,0.00,1.00,8632.00,C2N_3,483.20,14.27,228.00,997.70,64.00,5,0.00,165.09,0,tripinfo_f_S_peak_m.2801,motorcycle,1.14,
f_N_peak_m.2537,7611.00,N2C_0,2.30,0.00,0.00,8633.00,C2S_3,483.20,14.76,1022.00,997.70,509.00,53,0.00,962.43,0,tripinfo_f_N_peak_m.2537,motorcycle,1.21,
f_S_peak_m.2851,8553.00,S2C_0,3.10,0.00,0.00,8633.00,C2W_0,483.20,13.78,80.00,972.33,0.00,0,0.00,11.02,0,tripinfo_f_S_peak_m.2851,rickshaw,1.03,
f_S_peak_m.2798,8397.00,S2C_0,8.10,0.00,3.00,8634.00,C2N_0,483.20,14.01,237.00,991.90,83.00,6,0.00,166.36,0,tripinfo_f_S_peak_m.2798,truck,1.02,
f_S_peak_m.2800,8403.00,S2C_0,2.30,0.00,3.00,8634.00,C2N_2,483.20,14.07,231.00,997.70,61.00,5,0.00,163.70,0,tripinfo_f_S_peak_m.2800,motorcycle,1.07,
f_N_peak_m.2504,7531.00,N2C_0,2.30,0.00,19.00,8635.00,C2S_0,483.20,15.38,1104.00,997.70,557.00,77,0.00,1039.77,0,tripinfo_f_N_peak_m.2504,motorcycle,1.12,
f_E_peak_m.2819,8460.00,E2C_0,3.10,0.00,3.00,8635.00,C2N_2,483.20,12.50,175.00,992.97,44.00,6,0.00,95.79,0,tripinfo_f_E_peak_m.2819,rickshaw,0.91,
f_N_peak_m.2580,7740.00,N2C_0,2.30,0.00,0.00,8637.00,C2S_1,483.20,12.92,897.00,997.70,474.00,53,0.00,825.72,0,tripinfo_f_N_peak_m.2580,motorcycle,1.02,
f_E_peak_m.2822,8468.00,E2C_0,2.30,0.00,2.00,8637.00,C2N_1,483.20,13.15,169.00,993.77,44.00,6,0.00,93.24,0,tripinfo_f_E_peak_m.2822,motorcycle,0.95,
f_N_peak_m.2474,7422.00,N2C_0,2.30,0.00,0.00,8638.00,C2S_0,483.20,12.30,1216.00,997.70,556.00,97,0.00,1140.58,0,tripinfo_f_N_peak_m.2474,motorcycle,0.95,
f_N_peak_m.2612,7836.00,N2C_0,2.30,0.00,0.00,8638.00,C2S_1,483.20,14.72,802.00,997.70,424.00,57,0.00,737.11,0,tripinfo_f_N_peak_m.2612,motorcycle,1.11,
f_N_peak_m.2548,7663.00,N2C_0,2.30,0.00,19.00,8639.00,C2S_3,483.20,14.05,976.00,997.70,584.00,62,0.00,910.68,0,tripinfo_f_N_peak_m.2548,motorcycle,1.11,
f_S_peak_m.2803,8409.00,S2C_0,4.60,0.00,0.00,8639.00,C2N_0,483.20,13.20,230.00,995.40,78.00,7,0.00,155.02,0,tripinfo_f_S_peak_m.2803,car,0.96,
f_N_peak_m.2466,7398.00,N2C_0,2.30,0.00,0.00,8640.00,C2S_1,483.20,13.34,1242.00,997.70,558.00,90,0.00,1171.35,0,tripinfo_f_N_peak_m.2466,motorcycle,1.02,
f_S_peak_m.2802,8406.00,S2C_0,4.60,0.00,0.00,8640.00,C2N_1,483.20,11.67,234.00,995.40,60.00,6,0.00,156.27,0,tripinfo_f_S_peak_m.2802,car,0.93,
f_S_peak_m.2814,8442.00,S2C_0,4.60,0.00,0.00,8640.00,C2N_2,483.20,13.12,198.00,995.40,53.00,5,0.00,127.59,0,tripinfo_f_S_peak_m.2814,car,1.03,
f_S_peak_m.2817,8451.00,S2C_0,4.60,0.00,0.00,8641.00,C2N_3,483.20,14.95,190.00,995.40,61.00,4,0.00,123.51,0,tripinfo_f_S_peak_m.2817,car,1.08,
f_S_peak_m.2815,8445.00,S2C_0,3.10,0.00,0.00,8642.00,C2N_1,483.20,14.51,197.00,996.90,63.00,5,0.00,130.03,0,tripinfo_f_S_peak_m.2815,rickshaw,1.08,
f_S_peak_m.2854,8562.00,S2C_0,2.30,0.00,0.00,8642.00,C2W_0,483.20,13.32,80.00,973.13,0.00,0,0.00,11.21,0,tripinfo_f_S_peak_m.2854,motorcycle,1.04,
f_N_peak_m.2499,7518.00,N2C_0,8.10,0.00,21.00,8643.00,C2S_1,483.20,13.72,1125.00,991.90,593.00,72,0.00,1053.64,0,tripinfo_f_N_peak_m.2499,truck,1.01,
f_N_peak_m.2669,8138.00,N2C_0,8.10,0.00,131.00,8644.00,C2S_0,483.20,13.46,506.00,991.90,351.00,17,0.00,432.64,0,tripinfo_f_N_peak_m.2669,truck,0.98,
