timestep,lane_id,queueing_time,queueing_length,queueing_length_experimental
18660.00,E2C_1,7.00,6.40,6.40
18660.00,E2C_3,49.00,16.01,16.01
18660.00,N2C_3,0.00,0.00,133.37
18660.00,S2C_1,0.00,0.00,3.59
18660.00,S2C_2,2.00,3.24,3.24
18660.00,W2C_1,32.00,18.70,18.70
18660.00,W2C_2,28.00,15.70,15.70
18660.00,W2C_3,41.00,10.90,10.90
18720.00,N2C_0,32.00,10.90,10.90
18720.00,N2C_1,40.00,10.90,15.48
18720.00,N2C_2,23.00,10.20,13.55
18720.00,N2C_3,58.00,118.82,118.82
18720.00,S2C_1,49.00,17.90,17.90
18720.00,S2C_2,49.00,16.60,16.60
18720.00,S2C_3,16.00,10.20,10.20
18720.00,W2C_1,0.00,0.00,9.15
18780.00,E2C_0,0.00,0.00,3.24
18780.00,E2C_1,50.00,17.90,17.90
18780.00,E2C_2,27.00,22.70,22.70
18780.00,E2C_3,39.00,10.20,10.20
18780.00,N2C_1,2.00,5.50,5.50
18780.00,N2C_2,2.00,3.23,3.23
18780.00,N2C_3,4.00,57.58,73.22
18780.00,S2C_2,0.00,0.00,3.24
18780.00,W2C_0,21.00,13.40,13.40
18780.00,W2C_1,37.00,15.40,15.40
18780.00,W2C_2,44.00,19.50,19.50
18780.00,W2C_3,36.00,14.70,14.70
18840.00,E2C_1,3.00,3.20,3.20
18840.00,E2C_3,1.00,3.25,3.25
18840.00,N2C_1,45.00,15.10,18.50
18840.00,N2C_2,53.00,21.90,21.90
18840.00,N2C_3,57.00,73.01,73.01
18840.00,S2C_0,27.00,8.70,8.70
18840.00,S2C_1,48.00,14.20,14.20
18840.00,S2C_2,17.00,28.90,28.90
18840.00,S2C_3,12.00,8.70,8.70
18900.00,E2C_0,24.00,12.50,16.08
18900.00,E2C_1,37.00,13.40,13.40
18900.00,E2C_2,29.00,15.11,15.11
18900.00,E2C_3,56.00,10.20,10.20
18900.00,N2C_3,0.00,0.00,14.54
18900.00,S2C_1,3.00,4.00,4.00
18900.00,S2C_3,1.00,4.02,4.02
18900.00,W2C_1,45.00,39.21,39.21
18900.00,W2C_2,45.00,35.71,35.71
18960.00,N2C_0,40.00,17.40,17.40
18960.00,N2C_1,36.00,9.60,9.60
18960.00,N2C_2,16.00,8.70,8.70
18960.00,N2C_3,59.00,23.61,23.61
18960.00,S2C_1,56.00,21.93,26.65
18960.00,S2C_2,45.00,25.00,25.00
18960.00,S2C_3,47.00,11.00,11.00
19020.00,E2C_0,21.00,6.40,6.40
19020.00,E2C_1,47.00,18.71,18.71
19020.00,E2C_2,38.00,15.40,15.40
19020.00,W2C_0,0.00,0.00,2.42
19020.00,W2C_1,0.00,0.00,16.22
19020.00,W2C_2,33.00,15.10,15.10
19020.00,W2C_3,57.00,35.00,35.00
19080.00,E2C_0,1.00,5.50,5.50
19080.00,E2C_3,0.00,0.00,3.26
19080.00,N2C_0,56.00,31.51,31.51
19080.00,N2C_1,11.00,6.40,6.40
19080.00,N2C_2,0.00,0.00,2.65
19080.00,N2C_3,5.00,12.20,12.20
19080.00,S2C_0,20.00,6.40,6.40
19080.00,S2C_1,37.00,18.00,21.22
19080.00,S2C_2,27.00,18.00,18.00
19080.00,S2C_3,27.00,6.40,6.40
19080.00,W2C_2,0.00,0.00,5.74
19140.00,E2C_0,23.00,16.50,16.50
19140.00,E2C_1,12.00,8.70,8.70
19140.00,E2C_2,9.00,6.40,9.63
19140.00,E2C_3,55.00,24.40,24.40
19140.00,N2C_3,2.00,5.50,5.50
19140.00,S2C_0,2.00,3.20,3.20
19140.00,S2C_2,0.00,0.00,3.38
19140.00,W2C_0,16.00,10.40,10.40
19140.00,W2C_1,1.00,8.71,8.71
19140.00,W2C_2,25.00,13.40,13.40
19140.00,W2C_3,34.00,23.00,23.00
19200.00,E2C_0,0.00,0.00,3.50
19200.00,E2C_3,5.00,5.50,5.50
19200.00,N2C_0,22.00,10.00,10.00
19200.00,N2C_1,11.00,20.70,20.70
19200.00,N2C_2,33.00,17.40,17.40
19200.00,N2C_3,38.00,8.70,8.70
19200.00,S2C_0,46.00,10.20,10.20
19200.00,S2C_1,42.00,23.61,23.61
19200.00,S2C_2,35.00,20.40,20.40
19260.00,E2C_0,44.00,24.91,24.91
19260.00,E2C_1,33.00,12.50,12.50
19260.00,E2C_2,21.00,13.22,13.22
19260.00,N2C_2,0.00,0.00,5.57
19260.00,S2C_2,3.00,4.00,4.00
19260.00,W2C_0,18.00,12.50,12.50
19260.00,W2C_1,29.00,10.20,10.20
19260.00,W2C_2,18.00,8.70,8.70
19260.00,W2C_3,18.00,10.90,10.90
19320.00,E2C_3,2.00,3.21,3.21
19320.00,N2C_0,4.00,17.45,17.45
19320.00,N2C_1,38.00,14.90,14.90
19320.00,N2C_2,33.00,15.70,15.70
19320.00,S2C_0,19.00,25.91,25.91
19320.00,S2C_1,49.00,11.70,11.70
19320.00,S2C_2,37.00,8.70,15.82
19380.00,E2C_1,37.00,22.11,22.11
19380.00,E2C_2,32.00,19.50,19.50
19380.00,E2C_3,49.00,10.20,10.20
19380.00,S2C_1,0.00,0.00,5.51
19380.00,S2C_3,0.00,0.00,5.65
19380.00,W2C_1,26.00,14.20,14.20
19380.00,W2C_2,38.00,9.60,9.60
19380.00,W2C_3,22.00,7.20,7.20
19440.00,N2C_1,43.00,29.70,29.70
19440.00,N2C_2,42.00,26.40,26.40
19440.00,S2C_1,27.00,29.71,29.71
19440.00,S2C_2,33.00,26.50,26.50
19440.00,S2C_3,45.00,12.50,12.50
19440.00,W2C_1,1.00,3.22,3.22
19500.00,E2C_0,1.00,10.01,10.01
19500.00,E2C_1,31.00,38.21,38.21
19500.00,E2C_2,30.00,23.20,23.20
19500.00,W2C_0,36.00,14.20,14.20
19500.00,W2C_1,52.00,16.60,16.60
19500.00,W2C_2,51.00,25.70,25.70
19560.00,E2C_3,0.00,0.00,3.27
19560.00,N2C_0,41.00,10.20,10.20
19560.00,N2C_1,24.00,11.90,11.90
19560.00,N2C_2,17.00,12.20,12.20
19560.00,N2C_3,3.00,10.00,10.00
19560.00,S2C_0,19.00,17.00,17.00
19560.00,S2C_1,26.00,16.20,16.20
19560.00,S2C_2,36.00,17.40,17.40
19560.00,S2C_3,6.00,6.40,6.40
19620.00,E2C_0,29.00,13.40,13.40
19620.00,E2C_1,3.00,8.71,8.71
19620.00,E2C_2,12.00,6.40,14.11
19620.00,E2C_3,42.00,6.40,6.40
19620.00,W2C_1,31.00,13.40,13.40
19620.00,W2C_2,18.00,17.02,17.02
19620.00,W2C_3,50.00,9.60,9.60
19680.00,E2C_3,2.00,3.21,3.21
19680.00,N2C_1,46.00,30.50,30.50
19680.00,N2C_2,32.00,22.70,25.91
19680.00,N2C_3,35.00,6.40,6.40
19680.00,S2C_0,50.00,18.31,22.97
19680.00,S2C_1,0.00,0.00,3.31
19680.00,S2C_2,9.00,7.70,7.70
19680.00,S2C_3,2.00,7.70,7.70
19680.00,W2C_1,0.00,0.00,3.36
19740.00,E2C_0,37.00,31.91,31.91
19740.00,E2C_1,37.00,25.70,25.70
19740.00,E2C_2,23.00,24.00,24.00
19740.00,E2C_3,0.00,0.00,2.37
19740.00,S2C_1,1.00,3.27,3.27
19740.00,W2C_0,39.00,16.60,16.60
19740.00,W2C_1,22.00,10.90,10.90
19740.00,W2C_2,15.00,16.50,16.50
19740.00,W2C_3,32.00,8.70,8.70
19800.00,E2C_0,0.00,0.00,4.12
19800.00,N2C_0,2.00,6.45,6.45
19800.00,N2C_1,15.00,16.00,16.00
19800.00,N2C_2,39.00,13.20,13.20
19800.00,N2C_3,27.00,13.40,13.40
19800.00,S2C_0,28.00,19.50,19.50
19800.00,S2C_1,58.00,17.90,17.90
19800.00,S2C_2,39.00,24.20,24.20
19800.00,W2C_0,3.00,4.00,4.00
19860.00,E2C_0,58.00,14.20,14.20
19860.00,E2C_1,33.00,14.70,14.70
19860.00,E2C_2,30.00,12.20,12.20
19860.00,N2C_1,2.00,3.21,3.21
19860.00,N2C_2,0.00,0.00,3.91
19860.00,W2C_0,54.00,14.90,22.01
19860.00,W2C_1,13.00,13.40,13.40
19860.00,W2C_2,4.00,12.20,12.20
19860.00,W2C_3,39.00,16.70,16.70
19920.00,N2C_1,47.00,23.81,23.81
19920.00,N2C_2,50.00,21.11,21.11
19920.00,N2C_3,0.00,0.00,2.55
19920.00,S2C_1,29.00,32.21,32.21
19920.00,S2C_2,46.00,29.00,29.00
19980.00,E2C_0,13.00,10.20,10.20
19980.00,E2C_1,34.00,10.20,10.20
19980.00,E2C_3,39.00,19.81,19.81
19980.00,W2C_0,34.00,9.60,9.60
19980.00,W2C_1,30.00,11.90,11.90
19980.00,W2C_2,25.00,11.90,11.90
20040.00,N2C_1,38.00,26.21,26.21
20040.00,N2C_2,31.00,26.41,26.41
20040.00,S2C_0,0.00,0.00,2.49
20040.00,S2C_1,29.00,15.10,15.10
20040.00,S2C_2,31.00,12.50,12.50
20040.00,S2C_3,39.00,9.60,9.60
20100.00,E2C_1,35.00,31.20,31.20
20100.00,E2C_2,44.00,16.01,16.01
20100.00,S2C_3,3.00,5.50,5.50
20100.00,W2C_0,27.00,20.00,20.00
20100.00,W2C_1,53.00,12.50,12.50
20100.00,W2C_2,12.00,8.70,8.70
20100.00,W2C_3,24.00,28.00,35.05
20160.00,N2C_1,23.00,11.70,11.70
20160.00,N2C_3,43.00,30.20,30.20
20160.00,S2C_1,35.00,28.00,28.00
20160.00,S2C_2,40.00,22.70,33.71
20160.00,S2C_3,29.00,13.20,13.20
20160.00,W2C_3,3.00,3.20,3.20
20220.00,E2C_0,50.00,21.91,21.91
20220.00,E2C_1,20.00,15.12,15.12
20220.00,E2C_2,0.00,0.00,12.03
20220.00,S2C_3,2.00,3.20,10.24
20220.00,W2C_1,23.00,12.80,19.82
20220.00,W2C_2,22.00,21.00,21.00
20220.00,W2C_3,55.00,34.71,34.71
20280.00,E2C_1,0.00,0.00,5.55
20280.00,N2C_1,31.00,16.50,16.50
20280.00,N2C_2,33.00,14.10,14.10
20280.00,N2C_3,27.00,18.71,18.71
20280.00,S2C_0,18.00,10.90,10.90
20280.00,S2C_1,36.00,17.20,17.20
20280.00,S2C_2,28.00,11.90,11.90
20280.00,S2C_3,60.00,10.20,10.20
20340.00,E2C_1,41.00,25.50,25.50
20340.00,E2C_2,37.00,24.91,24.91
20340.00,E2C_3,7.00,10.20,10.20
20340.00,N2C_1,0.00,0.00,9.09
20340.00,N2C_2,0.00,0.00,5.51
20340.00,W2C_0,28.00,10.20,10.20
20340.00,W2C_1,41.00,7.20,7.20
20340.00,W2C_2,19.00,12.50,12.50
20340.00,W2C_3,52.00,47.51,47.51
20400.00,E2C_0,0.00,0.00,4.05
20400.00,E2C_3,4.00,5.40,5.40
20400.00,N2C_0,42.00,21.11,21.11
20400.00,N2C_1,7.00,20.50,20.50
20400.00,N2C_2,24.00,16.50,16.50
20400.00,S2C_1,36.00,18.90,18.90
20400.00,S2C_2,27.00,19.20,19.20
20400.00,S2C_3,12.00,7.70,7.70
20400.00,W2C_1,1.00,3.40,3.40
20460.00,E2C_0,8.00,7.20,7.20
20460.00,E2C_1,41.00,36.70,36.70
20460.00,E2C_2,37.00,35.00,35.00
20460.00,E2C_3,33.00,8.60,8.60
20460.00,S2C_1,2.00,3.21,3.21
20460.00,S2C_2,0.00,0.00,3.38
20460.00,W2C_0,38.00,26.40,26.40
20460.00,W2C_1,30.00,13.40,13.40
20460.00,W2C_2,6.00,6.40,6.40
20460.00,W2C_3,19.00,6.40,6.40
20520.00,E2C_0,3.00,5.50,5.50
20520.00,E2C_3,3.00,3.25,3.25
20520.00,N2C_0,49.00,29.41,29.41
20520.00,N2C_1,8.00,11.00,11.00
20520.00,N2C_3,22.00,10.20,10.20
20520.00,S2C_0,10.00,17.00,17.00
20520.00,S2C_1,55.00,27.61,27.61
20520.00,S2C_2,52.00,16.60,16.60
20580.00,:Center_11_0,0.00,0.00,9.50
20580.00,E2C_0,44.00,19.50,19.50
20580.00,E2C_1,30.00,13.40,13.40
20580.00,E2C_2,10.00,11.92,11.92
20580.00,E2C_3,54.00,13.40,13.40
20580.00,N2C_1,5.00,4.60,4.60
20580.00,N2C_3,9.00,4.95,4.95
20580.00,W2C_0,0.00,0.00,3.33
20580.00,W2C_1,47.00,21.00,21.00
20580.00,W2C_2,26.00,22.11,22.11
20580.00,W2C_3,8.00,8.70,8.70
20640.00,E2C_1,0.00,0.00,4.72
20640.00,N2C_0,52.00,13.40,13.40
20640.00,N2C_1,39.00,14.80,14.80
20640.00,N2C_2,31.00,15.10,15.10
20640.00,S2C_1,34.00,7.70,7.70
20640.00,S2C_2,0.00,0.00,7.55
20640.00,S2C_3,24.00,14.11,14.11
20640.00,W2C_1,2.00,4.01,4.01
20640.00,W2C_3,1.00,3.25,3.25
20700.00,E2C_0,5.00,12.50,12.50
20700.00,E2C_1,48.00,17.33,17.33
20700.00,E2C_2,29.00,20.50,20.50
20700.00,E2C_3,0.00,0.00,8.06
20700.00,N2C_3,4.00,4.00,4.00
20700.00,S2C_2,0.00,0.00,3.33
20700.00,W2C_0,36.00,8.70,8.70
20700.00,W2C_1,40.00,29.70,29.70
20700.00,W2C_2,30.00,23.50,23.50
20700.00,W2C_3,15.00,14.70,14.70
20760.00,N2C_0,28.00,24.21,24.21
20760.00,N2C_1,26.00,12.50,12.50
20760.00,N2C_2,14.00,13.20,13.20
20760.00,N2C_3,55.00,13.60,13.60
20760.00,S2C_1,40.00,19.81,19.81
20760.00,S2C_2,44.00,17.20,17.20
20760.00,W2C_1,0.00,0.00,3.37
20820.00,E2C_1,40.00,28.00,28.00
20820.00,E2C_2,44.00,27.61,27.61
20820.00,E2C_3,0.00,0.00,2.41
20820.00,N2C_1,0.00,0.00,3.49
20820.00,S2C_1,0.00,0.00,5.66
20820.00,W2C_0,43.00,14.20,14.20
20820.00,W2C_1,33.00,10.90,10.90
20820.00,W2C_2,6.00,12.20,12.20
20820.00,W2C_3,24.00,17.20,17.20
20880.00,E2C_1,4.00,12.12,12.12
20880.00,E2C_3,5.00,13.00,13.00
20880.00,N2C_0,10.00,6.40,6.40
20880.00,N2C_1,48.00,17.31,17.31
20880.00,N2C_2,42.00,14.20,14.20
20880.00,N2C_3,11.00,10.20,10.20
20880.00,S2C_0,12.00,7.20,7.20
20880.00,S2C_1,23.00,10.00,10.00
20880.00,S2C_2,11.00,24.50,24.50
20880.00,S2C_3,36.00,17.40,17.40
20940.00,E2C_0,44.00,18.70,18.70
20940.00,E2C_1,11.00,27.62,27.62
20940.00,E2C_2,32.00,24.91,24.91
20940.00,E2C_3,46.00,19.40,19.40
20940.00,W2C_0,19.00,8.70,8.70
20940.00,W2C_1,41.00,13.60,13.60
20940.00,W2C_2,36.00,12.50,12.50
20940.00,W2C_3,9.00,7.70,7.70
21000.00,E2C_1,0.00,0.00,3.47
21000.00,N2C_0,55.00,14.20,14.20
21000.00,N2C_1,20.00,12.90,12.90
21000.00,N2C_2,28.00,11.00,11.00
21000.00,N2C_3,8.00,8.70,8.70
21000.00,S2C_0,24.00,21.11,21.11
21000.00,S2C_1,39.00,11.00,11.00
21000.00,S2C_3,15.00,8.70,8.70
21000.00,W2C_1,1.00,3.25,3.25
21060.00,E2C_0,53.00,22.50,22.50
21060.00,E2C_1,14.00,9.60,16.78
21060.00,E2C_2,12.00,12.50,12.50
21060.00,E2C_3,9.00,6.40,6.40
21060.00,W2C_0,50.00,17.20,17.20
21060.00,W2C_1,39.00,15.40,15.40
21060.00,W2C_2,35.00,14.20,14.20
21120.00,N2C_0,42.00,21.93,21.93
21120.00,N2C_1,31.00,10.20,10.20
21120.00,N2C_2,4.00,6.40,6.40
21120.00,N2C_3,19.00,10.20,10.20
21120.00,S2C_0,51.00,12.20,15.40
21120.00,S2C_1,16.00,15.70,15.70
21120.00,S2C_2,27.00,14.21,14.21
21120.00,S2C_3,24.00,14.20,14.20
21120.00,W2C_1,2.00,5.52,5.52
21120.00,W2C_2,1.00,3.33,3.33
21180.00,E2C_0,35.00,42.53,42.53
21180.00,E2C_1,42.00,14.71,14.71
21180.00,E2C_2,23.00,12.80,12.80
21180.00,S2C_1,0.00,0.00,3.48
21180.00,W2C_0,32.00,14.20,14.20
21180.00,W2C_1,39.00,24.71,24.71
21180.00,W2C_2,51.00,24.40,24.40
21240.00,E2C_1,0.00,0.00,4.00
21240.00,E2C_3,0.00,0.00,3.24
21240.00,N2C_0,20.00,14.90,14.90
21240.00,N2C_1,41.00,10.20,10.20
21240.00,N2C_2,25.00,11.90,11.90
21240.00,S2C_1,51.00,36.61,36.61
21240.00,S2C_2,45.00,25.91,25.91
21240.00,W2C_1,0.00,0.00,3.59
21300.00,E2C_0,23.00,12.50,12.50
21300.00,E2C_1,29.00,15.50,15.50
21300.00,E2C_2,36.00,10.20,14.79
21300.00,E2C_3,52.00,16.60,16.60
21300.00,N2C_3,0.00,0.00,3.43
21300.00,W2C_0,34.00,9.60,9.60
21300.00,W2C_1,47.00,21.90,21.90
21300.00,W2C_2,29.00,12.50,12.50
21300.00,W2C_3,0.00,0.00,12.19
21360.00,N2C_0,34.00,26.70,26.70
21360.00,N2C_1,11.00,15.40,15.40
21360.00,N2C_2,24.00,14.20,14.20
21360.00,S2C_1,34.00,34.20,34.20
21360.00,S2C_2,24.00,24.41,24.41
21360.00,S2C_3,1.00,16.22,16.22
21360.00,W2C_1,3.00,5.50,5.50
21360.00,W2C_2,2.00,5.52,5.52
21420.00,E2C_0,30.00,6.40,6.40
21420.00,E2C_1,34.00,24.20,24.20
21420.00,E2C_2,40.00,29.70,32.99
21420.00,S2C_1,0.00,0.00,5.84
21420.00,W2C_1,56.00,18.90,18.90
21420.00,W2C_2,38.00,15.70,18.93
21420.00,W2C_3,25.00,23.20,23.20
21480.00,E2C_3,0.00,0.00,5.51
21480.00,N2C_0,18.00,15.00,15.00
21480.00,N2C_1,33.00,22.70,22.70
21480.00,N2C_2,30.00,19.70,26.82
21480.00,N2C_3,0.00,0.00,3.24
21480.00,S2C_0,0.00,0.00,8.08
21480.00,S2C_1,47.00,15.10,15.10
21480.00,S2C_2,39.00,13.20,13.20
21480.00,S2C_3,4.00,10.00,10.00
21480.00,W2C_1,0.00,0.00,5.62
21540.00,E2C_0,23.00,17.42,17.42
21540.00,E2C_1,46.00,29.70,29.70
21540.00,E2C_2,39.00,23.21,23.21
21540.00,S2C_3,0.00,0.00,3.38
21540.00,W2C_0,0.00,0.00,12.52
21540.00,W2C_1,33.00,17.01,17.01
21540.00,W2C_2,51.00,13.40,13.40
21540.00,W2C_3,28.00,15.70,19.09
21600.00,E2C_1,0.00,0.00,3.45
21600.00,E2C_2,2.00,5.50,5.50
21600.00,N2C_0,24.00,12.80,12.80
21600.00,N2C_1,17.00,6.40,6.40
21600.00,N2C_3,41.00,16.80,16.80
21600.00,S2C_0,23.00,21.20,21.20
21600.00,S2C_1,40.00,12.50,12.50
21600.00,S2C_2,6.00,8.70,12.05
21600.00,S2C_3,43.00,14.70,14.70
21600.00,W2C_0,1.00,3.21,3.21
21660.00,E2C_0,26.00,23.21,23.21
21660.00,E2C_1,57.00,33.81,33.81
21660.00,E2C_2,48.00,31.20,31.20
21660.00,N2C_2,3.00,3.23,3.23
21660.00,N2C_3,7.00,5.71,5.71
21660.00,S2C_0,0.00,0.00,3.56
21660.00,S2C_2,1.00,9.00,9.00
21660.00,W2C_0,37.00,10.90,10.90
21660.00,W2C_1,35.00,17.90,17.90
21660.00,W2C_2,29.00,14.10,14.10
21660.00,W2C_3,0.00,0.00,3.30
21720.00,E2C_3,0.00,0.00,10.68
21720.00,N2C_0,12.00,10.20,10.20
21720.00,N2C_1,51.00,42.31,42.31
21720.00,N2C_2,44.00,44.41,44.41
21720.00,N2C_3,65.00,37.82,37.82
21720.00,S2C_0,51.00,13.41,13.41
21720.00,S2C_1,51.00,28.11,28.11
21720.00,S2C_2,33.00,28.81,28.81
21720.00,S2C_3,40.00,28.11,28.11
21720.00,W2C_2,0.00,0.00,4.25
21720.00,W2C_3,0.00,0.00,3.66
21780.00,E2C_0,32.00,24.00,24.00
21780.00,E2C_1,45.00,35.31,35.31
21780.00,E2C_2,41.00,25.91,25.91
21780.00,E2C_3,58.00,44.91,52.40
21780.00,N2C_3,35.00,45.95,45.95
21780.00,S2C_0,1.00,5.50,5.50
21780.00,S2C_1,4.00,5.50,5.50
21780.00,S2C_2,0.00,0.00,3.21
21780.00,S2C_3,16.00,36.30,36.30
21780.00,W2C_0,32.00,16.01,16.01
21780.00,W2C_1,34.00,22.11,29.35
21780.00,W2C_2,42.00,29.41,29.41
21780.00,W2C_3,57.00,48.21,48.21
21840.00,E2C_0,1.00,9.00,9.00
21840.00,E2C_1,0.00,0.00,4.38
21840.00,E2C_2,5.00,2.73,17.92
21840.00,E2C_3,1.00,5.51,5.51
21840.00,N2C_1,57.00,61.02,61.02
21840.00,N2C_2,55.00,52.31,52.31
21840.00,N2C_3,63.00,64.51,64.51
21840.00,S2C_0,56.00,40.21,40.21
21840.00,S2C_1,45.00,18.32,18.32
21840.00,S2C_2,54.00,16.60,16.60
21840.00,S2C_3,76.00,83.12,83.12
21840.00,W2C_1,1.00,13.00,13.00
21840.00,W2C_2,4.00,3.20,3.20
21840.00,W2C_3,11.00,39.85,39.85
21900.00,E2C_0,49.00,34.51,34.51
21900.00,E2C_1,56.00,45.51,52.72
21900.00,E2C_2,59.00,48.99,48.99
21900.00,E2C_3,58.00,35.51,35.51
21900.00,N2C_3,4.00,12.51,23.84
21900.00,S2C_3,28.00,115.96,115.96
21900.00,W2C_0,35.00,36.61,36.61
21900.00,W2C_1,46.00,50.91,50.91
21900.00,W2C_2,58.00,47.32,47.32
21900.00,W2C_3,58.00,47.11,47.11
21960.00,E2C_1,3.00,5.50,5.50
21960.00,E2C_2,4.00,9.54,12.86
21960.00,E2C_3,3.00,12.51,31.55
21960.00,N2C_0,35.00,16.07,16.07
21960.00,N2C_1,48.00,35.11,35.11
21960.00,N2C_2,52.00,31.01,31.01
21960.00,N2C_3,63.00,83.72,83.72
21960.00,S2C_0,38.00,28.91,28.91
21960.00,S2C_1,29.00,25.83,33.12
21960.00,S2C_2,49.00,26.70,26.70
21960.00,S2C_3,59.00,125.02,125.02
21960.00,W2C_0,5.00,3.90,3.90
21960.00,W2C_3,46.00,51.35,51.35
22020.00,E2C_0,32.00,10.40,10.40
22020.00,E2C_1,56.00,48.05,48.05
22020.00,E2C_2,64.00,46.54,46.54
22020.00,E2C_3,61.00,45.21,45.21
22020.00,N2C_3,4.00,18.71,93.13
22020.00,S2C_3,14.00,89.11,137.60
22020.00,W2C_0,40.00,14.10,14.10
22020.00,W2C_1,28.00,39.81,39.81
22020.00,W2C_2,44.00,42.91,42.91
22020.00,W2C_3,55.00,68.01,68.01
22080.00,E2C_0,3.00,6.41,14.12
22080.00,E2C_1,0.00,0.00,4.10
22080.00,E2C_3,1.00,3.21,35.54
22080.00,N2C_0,36.00,29.41,29.41
22080.00,N2C_1,38.00,30.61,30.61
22080.00,N2C_2,48.00,21.20,24.51
22080.00,N2C_3,62.00,94.82,94.82
22080.00,S2C_0,30.00,34.50,34.50
22080.00,S2C_1,50.00,24.31,24.31
22080.00,S2C_2,49.00,26.41,26.41
22080.00,S2C_3,63.00,169.13,169.13
22080.00,W2C_1,3.00,5.50,5.50
22080.00,W2C_2,1.00,5.54,5.54
22080.00,W2C_3,34.00,79.46,79.46
22140.00,E2C_0,61.00,34.41,34.41
22140.00,E2C_1,33.00,36.11,43.17
22140.00,E2C_2,41.00,43.01,43.01
22140.00,E2C_3,59.00,63.01,63.01
22140.00,N2C_0,0.00,0.00,5.77
22140.00,N2C_1,0.00,0.00,3.49
22140.00,N2C_3,26.00,114.76,114.76
22140.00,S2C_1,0.00,0.00,3.70
22140.00,S2C_2,4.00,14.05,17.30
22140.00,S2C_3,9.00,98.16,149.93
22140.00,W2C_0,29.00,12.80,12.80
22140.00,W2C_1,56.00,36.81,36.81
22140.00,W2C_2,54.00,29.71,29.71
22140.00,W2C_3,64.00,106.02,106.02
22200.00,E2C_1,1.00,4.03,4.03
22200.00,E2C_2,0.00,0.00,5.58
22200.00,E2C_3,1.00,33.93,33.93
22200.00,N2C_0,47.00,30.61,30.61
22200.00,N2C_1,46.00,37.91,37.91
22200.00,N2C_2,51.00,38.13,38.13
22200.00,N2C_3,64.00,124.82,124.82
22200.00,S2C_0,51.00,17.40,24.54
22200.00,S2C_1,58.00,53.51,53.51
22200.00,S2C_2,64.00,58.29,58.29
22200.00,S2C_3,63.00,152.42,155.66
22200.00,W2C_2,3.00,9.00,9.00
22200.00,W2C_3,10.00,22.03,103.36
22260.00,E2C_0,48.00,17.40,17.40
22260.00,E2C_1,51.00,47.41,47.41
22260.00,E2C_2,46.00,38.21,38.21
22260.00,E2C_3,59.00,43.61,43.61
22260.00,N2C_1,3.00,3.21,3.21
22260.00,N2C_2,26.00,11.99,11.99
22260.00,N2C_3,48.00,130.56,130.56
22260.00,S2C_1,3.00,16.21,16.21
22260.00,S2C_2,54.00,13.21,16.57
22260.00,S2C_3,43.00,163.20,163.20
22260.00,W2C_0,49.00,19.91,35.43
22260.00,W2C_1,50.00,54.01,54.01
22260.00,W2C_2,43.00,53.41,53.41
22260.00,W2C_3,66.00,105.17,105.17
22320.00,E2C_2,0.00,0.00,3.30
22320.00,E2C_3,11.00,37.88,54.12
22320.00,N2C_0,25.00,11.90,11.90
22320.00,N2C_1,55.00,49.31,49.31
22320.00,N2C_2,56.00,39.81,50.87
22320.00,N2C_3,55.00,140.53,140.53
22320.00,S2C_0,15.00,18.20,18.20
22320.00,S2C_1,60.00,51.51,51.51
22320.00,S2C_2,114.00,46.01,50.97
22320.00,S2C_3,59.00,193.13,193.13
22320.00,W2C_1,2.00,3.21,3.21
22320.00,W2C_3,4.00,42.42,69.31
22380.00,E2C_0,36.00,25.91,25.91
22380.00,E2C_1,42.00,26.61,33.65
22380.00,E2C_2,38.00,27.41,27.41
22380.00,E2C_3,55.00,64.01,64.01
22380.00,N2C_0,1.00,3.21,3.21
22380.00,N2C_1,0.00,0.00,3.58
22380.00,N2C_3,39.00,148.71,148.71
22380.00,S2C_1,4.00,13.00,13.00
22380.00,S2C_2,7.00,13.69,13.69
22380.00,S2C_3,12.00,183.56,198.92
22380.00,W2C_0,45.00,36.71,36.71
22380.00,W2C_1,48.00,31.61,31.61
22380.00,W2C_2,37.00,31.41,31.41
22380.00,W2C_3,60.00,99.52,99.52
22440.00,E2C_0,0.00,0.00,4.08
22440.00,E2C_3,7.00,25.10,67.63
22440.00,N2C_0,43.00,16.60,16.60
22440.00,N2C_1,53.00,54.61,54.61
22440.00,N2C_2,40.00,59.21,59.21
22440.00,N2C_3,58.00,162.23,162.23
22440.00,S2C_0,30.00,14.16,14.16
22440.00,S2C_1,56.00,47.61,47.61
22440.00,S2C_2,67.00,48.06,48.06
22440.00,S2C_3,60.00,221.65,224.89
22440.00,W2C_2,2.00,13.00,13.00
22440.00,W2C_3,5.00,22.41,81.64
22500.00,:Center_11_0,33.00,15.70,8.70
22500.00,E2C_0,49.00,32.61,32.61
22500.00,E2C_1,15.00,20.50,20.50
22500.00,E2C_2,24.00,25.61,25.61
22500.00,E2C_3,65.00,79.89,79.89
22500.00,N2C_2,20.00,13.24,13.24
22500.00,N2C_3,29.00,136.08,143.15
22500.00,S2C_0,5.00,4.67,11.85
22500.00,S2C_1,11.00,71.24,71.24
22500.00,S2C_2,35.00,80.24,80.24
22500.00,S2C_3,43.00,190.35,206.08
22500.00,W2C_0,41.00,14.90,14.90
22500.00,W2C_1,41.00,61.85,61.85
22500.00,W2C_2,31.00,50.01,50.01
22500.00,W2C_3,64.00,79.12,79.12
