id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
f_N_peak_m.1260,3781.00,N2C_0,4.60,0.00,1.00,4875.00,C2S_0,483.20,11.94,1094.00,995.40,686.00,35,0.00,1012.17,0,tripinfo_f_N_peak_m.1260,car,0.88,
f_N_peak_m.1266,3798.00,N2C_0,4.60,0.00,0.00,4875.00,C2S_1,483.20,15.10,1077.00,995.40,664.00,30,0.00,1012.01,0,tripinfo_f_N_peak_m.1266,car,1.12,
f_S_peak_m.1593,4780.00,S2C_0,4.60,0.00,1.00,4875.00,C2N_0,483.20,10.35,95.00,995.40,0.00,0,0.00,7.89,0,tripinfo_f_S_peak_m.1593,car,0.83,
f_S_peak_m.1527,4581.00,S2C_0,3.10,0.00,0.00,4876.00,C2E_1,483.20,13.44,295.00,992.97,175.00,6,0.00,223.75,0,tripinfo_f_S_peak_m.1527,rickshaw,1.02,
f_N_peak_m.1283,3849.00,N2C_0,4.60,0.00,0.00,4880.00,C2S_0,483.20,13.17,1031.00,995.40,568.00,36,0.00,960.16,0,tripinfo_f_N_peak_m.1283,car,1.02,
f_S_peak_m.1597,4791.00,S2C_0,2.30,0.00,0.00,4882.00,C2N_0,483.20,10.73,91.00,997.70,0.00,0,0.00,10.76,0,tripinfo_f_S_peak_m.1597,motorcycle,0.90,
f_S_peak_m.1604,4813.00,S2C_0,4.60,0.00,1.00,4884.00,C2W_0,483.20,15.41,71.00,970.83,0.00,0,0.00,9.30,0,tripinfo_f_S_peak_m.1604,car,1.15,
f_N_peak_m.1290,3870.00,N2C_0,2.30,0.00,0.00,4886.00,C2S_0,483.20,11.56,1016.00,997.70,536.00,40,0.00,942.70,0,tripinfo_f_N_peak_m.1290,motorcycle,0.98,
f_S_peak_m.1599,4797.00,S2C_0,2.30,0.00,0.00,4886.00,C2N_0,483.20,12.03,89.00,997.70,0.00,0,0.00,11.55,0,tripinfo_f_S_peak_m.1599,motorcycle,0.94,
f_N_peak_m.1236,3708.00,N2C_0,2.30,0.00,0.00,4888.00,C2S_0,483.20,13.56,1180.00,997.70,757.00,48,0.00,1106.32,0,tripinfo_f_N_peak_m.1236,motorcycle,0.98,
f_S_peak_m.1606,4818.00,S2C_0,4.60,0.00,0.00,4888.00,C2W_0,483.20,14.67,70.00,970.83,0.00,0,0.00,7.74,0,tripinfo_f_S_peak_m.1606,car,1.15,
f_N_peak_m.1304,3912.00,N2C_0,2.30,0.00,0.00,4890.00,C2S_0,483.20,12.40,978.00,997.70,484.00,42,0.00,903.82,0,tripinfo_f_N_peak_m.1304,motorcycle,0.97,
f_S_peak_m.1603,4809.00,S2C_0,3.10,0.00,0.00,4890.00,C2N_2,483.20,13.43,81.00,996.90,0.00,0,0.00,9.20,0,tripinfo_f_S_peak_m.1603,rickshaw,1.01,
f_S_peak_m.1605,4815.00,S2C_0,2.30,0.00,0.00,4890.00,C2N_1,483.20,13.20,75.00,997.70,0.00,0,0.00,9.09,0,tripinfo_f_S_peak_m.1605,motorcycle,1.10,
f_N_peak_m.1302,3906.00,N2C_0,2.30,0.00,0.00,4895.00,C2S_1,483.20,12.85,989.00,997.70,501.00,39,0.00,913.78,0,tripinfo_f_N_peak_m.1302,motorcycle,0.96,
f_N_peak_m.1305,3915.00,N2C_0,4.60,0.00,0.00,4895.00,C2S_0,483.20,11.26,980.00,995.40,462.00,32,0.00,897.98,0,tripinfo_f_N_peak_m.1305,car,0.88,
f_S_peak_m.1600,4800.00,S2C_0,2.30,0.00,0.00,4896.00,C2N_0,483.20,11.49,96.00,997.70,0.00,0,0.00,11.70,0,tripinfo_f_S_peak_m.1600,motorcycle,0.85,
f_N_peak_m.889,2667.00,N2C_0,12.10,0.00,0.00,4899.00,C2W_1,483.20,13.78,2232.00,983.97,1934.00,58,0.00,2160.48,0,tripinfo_f_N_peak_m.889,bus,1.00,
f_S_peak_m.1534,4604.00,S2C_0,12.10,0.00,2.00,4900.00,C2E_2,483.20,13.86,296.00,983.97,171.00,6,0.00,224.17,0,tripinfo_f_S_peak_m.1534,bus,1.00,
f_W_peak_m.1418,4254.00,W2C_0,2.30,0.00,0.00,4901.00,C2E_1,483.20,14.01,647.00,997.70,366.00,13,0.00,579.05,0,tripinfo_f_W_peak_m.1418,motorcycle,1.06,
f_E_peak_m.1521,4563.00,E2C_0,4.60,0.00,0.00,4901.00,C2W_0,483.20,14.92,338.00,995.40,200.00,8,0.00,274.88,0,tripinfo_f_E_peak_m.1521,car,1.14,
f_W_peak_m.1372,4116.00,W2C_0,2.30,0.00,0.00,4903.00,C2E_1,483.20,13.51,787.00,997.70,471.00,31,0.00,721.10,0,tripinfo_f_W_peak_m.1372,motorcycle,1.10,
f_E_peak_m.1587,4761.00,E2C_0,2.30,0.00,0.00,4903.00,C2S_0,483.20,13.74,142.00,973.13,55.00,1,0.00,70.21,0,tripinfo_f_E_peak_m.1587,motorcycle,1.00,
f_W_peak_m.1440,4320.00,W2C_0,2.30,0.00,0.00,4904.00,C2E_0,483.20,12.27,584.00,997.70,259.00,25,0.00,509.46,0,tripinfo_f_W_peak_m.1440,motorcycle,0.97,
f_E_peak_m.1517,4551.00,E2C_0,4.60,0.00,0.00,4905.00,C2W_0,483.20,12.25,354.00,995.40,227.00,10,0.00,275.15,0,tripinfo_f_E_peak_m.1517,car,0.92,
f_W_peak_m.1566,4698.00,W2C_0,2.30,0.00,0.00,4906.00,C2N_0,483.20,12.36,208.00,973.13,92.00,4,0.00,128.61,0,tripinfo_f_W_peak_m.1566,motorcycle,0.89,
f_W_peak_m.1469,4407.00,W2C_0,2.30,0.00,0.00,4907.00,C2E_1,483.20,13.22,500.00,997.70,207.00,18,0.00,435.41,0,tripinfo_f_W_peak_m.1469,motorcycle,1.12,
f_W_peak_m.1412,4236.00,W2C_0,2.30,0.00,0.00,4908.00,C2E_1,483.20,13.69,672.00,997.70,377.00,31,0.00,602.35,0,tripinfo_f_W_peak_m.1412,motorcycle,1.04,
f_E_peak_m.1524,4572.00,E2C_0,4.60,0.00,0.00,4908.00,C2W_1,483.20,16.06,336.00,995.40,195.00,8,0.00,274.20,0,tripinfo_f_E_peak_m.1524,car,1.16,
f_E_peak_m.1568,4704.00,E2C_0,3.10,0.00,0.00,4908.00,C2W_0,483.20,14.26,204.00,996.90,105.00,4,0.00,135.58,0,tripinfo_f_E_peak_m.1568,rickshaw,1.06,
f_W_peak_m.1569,4707.00,W2C_0,4.60,0.00,0.00,4908.00,C2N_0,483.20,11.23,201.00,970.83,76.00,4,0.00,118.51,0,tripinfo_f_W_peak_m.1569,car,0.86,
f_W_peak_m.1336,4008.00,W2C_0,2.30,0.00,0.00,4911.00,C2E_0,483.20,12.54,903.00,997.70,595.00,31,0.00,825.01,0,tripinfo_f_W_peak_m.1336,motorcycle,0.93,
f_W_peak_m.1470,4410.00,W2C_0,4.60,0.00,0.00,4913.00,C2E_1,483.20,13.22,503.00,995.40,192.00,14,0.00,428.16,0,tripinfo_f_W_peak_m.1470,car,0.97,
f_W_peak_m.1473,4419.00,W2C_0,4.60,0.00,0.00,4913.00,C2E_0,483.20,12.86,494.00,995.40,189.00,13,0.00,421.77,0,tripinfo_f_W_peak_m.1473,car,1.00,
f_E_peak_m.1522,4566.00,E2C_0,4.60,0.00,0.00,4915.00,C2W_0,483.20,11.95,349.00,995.40,196.00,8,0.00,268.30,0,tripinfo_f_E_peak_m.1522,car,0.89,
f_W_peak_m.1476,4428.00,W2C_0,4.60,0.00,0.00,4916.00,C2E_0,483.20,13.06,488.00,995.40,180.00,11,0.00,416.10,0,tripinfo_f_W_peak_m.1476,car,1.00,
f_E_peak_m.1513,4540.00,E2C_0,2.30,0.00,1.00,4919.00,C2W_0,483.20,12.31,379.00,997.70,212.00,10,0.00,301.35,0,tripinfo_f_E_peak_m.1513,motorcycle,0.93,
f_W_peak_m.1481,4443.00,W2C_0,2.30,0.00,0.00,4920.00,C2E_2,483.20,15.69,477.00,997.70,169.00,15,0.00,417.08,0,tripinfo_f_W_peak_m.1481,motorcycle,1.20,
f_E_peak_m.1570,4710.00,E2C_0,3.10,0.00,0.00,4921.00,C2W_1,483.20,14.81,211.00,996.90,102.00,9,0.00,143.03,0,tripinfo_f_E_peak_m.1570,rickshaw,1.07,
f_W_peak_m.1466,4398.00,W2C_0,2.30,0.00,0.00,4922.00,C2E_0,483.20,12.30,524.00,997.70,191.00,21,0.00,447.63,0,tripinfo_f_W_peak_m.1466,motorcycle,0.95,
f_W_peak_m.1478,4434.00,W2C_0,4.60,0.00,0.00,4922.00,C2E_1,483.20,13.01,488.00,995.40,176.00,11,0.00,414.91,0,tripinfo_f_W_peak_m.1478,car,0.98,
f_E_peak_m.1519,4557.00,E2C_0,3.10,0.00,0.00,4923.00,C2W_0,483.20,12.66,366.00,996.90,202.00,10,0.00,287.86,0,tripinfo_f_E_peak_m.1519,rickshaw,0.93,
f_E_peak_m.1595,4785.00,E2C_0,12.10,0.00,0.00,4923.00,C2S_0,483.20,13.64,138.00,963.33,28.00,4,0.00,67.08,0,tripinfo_f_E_peak_m.1595,bus,1.00,
f_E_peak_m.1600,4800.00,E2C_0,4.60,0.00,0.00,4924.00,C2S_1,483.20,15.75,124.00,970.83,15.00,2,0.00,61.48,0,tripinfo_f_E_peak_m.1600,car,1.14,
f_E_peak_m.1529,4587.00,E2C_0,12.10,0.00,0.00,4925.00,C2W_0,483.20,13.81,338.00,987.90,176.00,8,0.00,266.23,0,tripinfo_f_E_peak_m.1529,bus,1.00,
f_E_peak_m.1538,4614.00,E2C_0,4.60,0.00,0.00,4927.00,C2W_0,483.20,14.09,313.00,995.40,144.00,7,0.00,243.63,0,tripinfo_f_E_peak_m.1538,car,1.04,
f_E_peak_m.1599,4797.00,E2C_0,4.60,0.00,0.00,4929.00,C2S_0,483.20,12.50,132.00,970.83,19.00,3,0.00,54.51,0,tripinfo_f_E_peak_m.1599,car,0.92,
f_W_peak_m.1489,4467.00,W2C_0,4.60,0.00,0.00,4930.00,C2E_1,483.20,13.73,463.00,995.40,159.00,11,0.00,394.52,0,tripinfo_f_W_peak_m.1489,car,1.05,
f_W_peak_m.1479,4437.00,W2C_0,4.60,0.00,0.00,4931.00,C2E_0,483.20,11.90,494.00,995.40,173.00,12,0.00,410.00,0,tripinfo_f_W_peak_m.1479,car,0.86,
f_E_peak_m.1602,4806.00,E2C_0,12.10,0.00,0.00,4931.00,C2S_1,483.20,13.66,125.00,963.33,15.00,2,0.00,54.28,0,tripinfo_f_E_peak_m.1602,bus,1.00,
f_W_peak_m.1499,4497.00,W2C_0,2.30,0.00,0.00,4932.00,C2E_2,483.20,14.93,435.00,997.70,156.00,14,0.00,373.61,0,tripinfo_f_W_peak_m.1499,motorcycle,1.18,
f_E_peak_m.1540,4620.00,E2C_0,4.60,0.00,0.00,4933.00,C2W_0,483.20,11.69,313.00,995.40,136.00,6,0.00,235.52,0,tripinfo_f_E_peak_m.1540,car,0.93,
f_W_peak_m.1496,4488.00,W2C_0,2.30,0.00,0.00,4934.00,C2E_1,483.20,13.56,446.00,997.70,155.00,14,0.00,374.37,0,tripinfo_f_W_peak_m.1496,motorcycle,1.01,
f_E_peak_m.1618,4855.00,E2C_0,4.60,0.00,1.00,4934.00,C2S_0,483.20,16.10,79.00,970.83,0.00,0,0.00,19.24,0,tripinfo_f_E_peak_m.1618,car,1.19,
f_E_peak_m.1575,4725.00,E2C_0,2.30,0.00,0.00,4935.00,C2W_1,483.20,13.30,210.00,997.70,88.00,8,0.00,138.31,0,tripinfo_f_E_peak_m.1575,motorcycle,1.01,
f_E_peak_m.1536,4608.00,E2C_0,4.60,0.00,0.00,4936.00,C2W_0,483.20,11.21,328.00,995.40,145.00,8,0.00,239.04,0,tripinfo_f_E_peak_m.1536,car,0.81,
f_W_peak_m.1439,4317.00,W2C_0,4.60,0.00,0.00,4937.00,C2E_2,483.20,14.41,620.00,995.40,321.00,20,0.00,554.38,0,tripinfo_f_W_peak_m.1439,car,1.11,
f_W_peak_m.1497,4491.00,W2C_0,2.30,0.00,0.00,4937.00,C2E_1,483.20,12.80,446.00,997.70,156.00,12,0.00,373.78,0,tripinfo_f_W_peak_m.1497,motorcycle,1.01,
f_E_peak_m.1564,4692.00,E2C_0,3.10,0.00,0.00,4938.00,C2W_3,483.20,15.26,246.00,996.90,106.00,7,0.00,183.71,0,tripinfo_f_E_peak_m.1564,rickshaw,1.16,
f_E_peak_m.1528,4584.00,E2C_0,4.60,0.00,0.00,4939.00,C2W_1,483.20,13.43,355.00,995.40,211.00,12,0.00,285.09,0,tripinfo_f_E_peak_m.1528,car,1.03,
f_W_peak_m.1441,4323.00,W2C_0,2.30,0.00,0.00,4940.00,C2E_0,483.20,10.46,617.00,997.70,245.00,27,0.00,527.98,0,tripinfo_f_W_peak_m.1441,motorcycle,0.81,
f_E_peak_m.1582,4746.00,E2C_0,2.30,0.00,0.00,4940.00,C2W_0,483.20,10.33,194.00,997.70,62.00,9,0.00,114.87,0,tripinfo_f_E_peak_m.1582,motorcycle,0.91,
f_E_peak_m.1541,4623.00,E2C_0,4.60,0.00,0.00,4941.00,C2W_1,483.20,12.14,318.00,995.40,134.00,6,0.00,240.82,0,tripinfo_f_E_peak_m.1541,car,0.93,
f_W_peak_m.1484,4452.00,W2C_0,2.30,0.00,0.00,4942.00,C2E_1,483.20,15.44,490.00,997.70,188.00,24,0.00,426.76,0,tripinfo_f_W_peak_m.1484,motorcycle,1.15,
f_E_peak_m.1535,4605.00,E2C_0,4.60,0.00,0.00,4947.00,C2W_0,483.20,9.92,342.00,995.40,165.00,13,0.00,250.51,0,tripinfo_f_E_peak_m.1535,car,0.79,
f_W_peak_m.1475,4425.00,W2C_0,2.30,0.00,0.00,4948.00,C2E_0,483.20,10.57,523.00,997.70,243.00,17,0.00,444.24,0,tripinfo_f_W_peak_m.1475,motorcycle,0.92,
f_E_peak_m.1557,4671.00,E2C_0,3.10,0.00,0.00,4948.00,C2W_1,483.20,14.54,277.00,996.90,111.00,5,0.00,209.58,0,tripinfo_f_E_peak_m.1557,rickshaw,1.07,
f_E_peak_m.1552,4656.00,E2C_0,2.30,0.00,0.00,4949.00,C2W_0,483.20,11.16,293.00,997.70,117.00,6,0.00,215.82,0,tripinfo_f_E_peak_m.1552,motorcycle,0.94,
f_E_peak_m.1558,4675.00,E2C_0,4.60,0.00,1.00,4949.00,C2W_2,483.20,13.40,274.00,995.40,111.00,5,0.00,200.66,0,tripinfo_f_E_peak_m.1558,car,0.98,
f_W_peak_m.1577,4731.00,W2C_0,12.10,0.00,0.00,4950.00,C2E_0,483.20,13.72,219.00,987.90,91.00,9,0.00,147.75,0,tripinfo_f_W_peak_m.1577,bus,1.00,
f_E_peak_m.1559,4677.00,E2C_0,3.10,0.00,0.00,4951.00,C2W_0,483.20,12.76,274.00,996.90,112.00,5,0.00,199.69,0,tripinfo_f_E_peak_m.1559,rickshaw,0.97,
f_W_peak_m.1587,4761.00,W2C_0,2.30,0.00,0.00,4951.00,C2N_0,483.20,11.38,190.00,973.13,84.00,2,0.00,116.18,0,tripinfo_f_W_peak_m.1587,motorcycle,0.96,
f_W_peak_m.1581,4743.00,W2C_0,3.10,0.00,0.00,4953.00,C2N_1,483.20,13.35,210.00,972.33,107.00,3,0.00,139.13,0,tripinfo_f_W_peak_m.1581,rickshaw,1.00,
f_E_peak_m.1620,4860.00,E2C_0,2.30,0.00,0.00,4953.00,C2S_0,483.20,11.61,93.00,973.13,0.00,0,0.00,12.13,0,tripinfo_f_E_peak_m.1620,motorcycle,0.87,
f_W_peak_m.719,2158.00,W2C_0,4.60,0.00,1.00,4954.00,C2S_1,483.20,15.63,2796.00,991.47,2064.00,96,0.00,2733.06,0,tripinfo_f_W_peak_m.719,car,1.15,
f_E_peak_m.1622,4866.00,E2C_0,3.10,0.00,0.00,4956.00,C2S_0,483.20,11.80,90.00,972.33,0.00,0,0.00,11.29,0,tripinfo_f_E_peak_m.1622,rickshaw,0.90,
f_W_peak_m.714,2146.00,W2C_0,4.60,0.00,4.00,4957.00,C2S_2,483.20,13.31,2811.00,991.47,2099.00,97,0.00,2737.21,0,tripinfo_f_W_peak_m.714,car,0.98,
f_W_peak_m.1448,4344.00,W2C_0,2.30,0.00,0.00,4957.00,C2E_0,483.20,12.00,613.00,997.70,306.00,20,0.00,537.41,0,tripinfo_f_W_peak_m.1448,motorcycle,0.95,
f_E_peak_m.1562,4687.00,E2C_0,4.60,0.00,1.00,4957.00,C2W_0,483.20,12.21,270.00,995.40,110.00,6,0.00,188.69,0,tripinfo_f_E_peak_m.1562,car,0.88,
f_W_peak_m.1582,4746.00,W2C_0,2.30,0.00,0.00,4957.00,C2N_0,483.20,9.97,211.00,973.13,94.00,3,0.00,129.99,0,tripinfo_f_W_peak_m.1582,motorcycle,0.88,
f_E_peak_m.871,2613.00,E2C_0,4.60,0.00,0.00,4959.00,C2N_1,483.20,11.86,2346.00,991.47,1798.00,54,0.00,2268.54,0,tripinfo_f_E_peak_m.871,car,0.93,
f_E_peak_m.1411,4233.00,E2C_0,2.30,0.00,0.00,4959.00,C2N_2,483.20,13.29,726.00,993.77,556.00,26,0.00,655.45,0,tripinfo_f_E_peak_m.1411,motorcycle,1.03,
f_N_peak_m.1339,4017.00,N2C_0,4.60,0.00,0.00,4962.00,C2S_1,483.20,14.61,945.00,995.40,456.00,34,0.00,876.36,0,tripinfo_f_N_peak_m.1339,car,1.05,
f_S_peak_m.1608,4824.00,S2C_0,2.30,0.00,0.00,4962.00,C2W_0,483.20,12.54,138.00,973.13,52.00,1,0.00,67.32,0,tripinfo_f_S_peak_m.1608,motorcycle,1.00,
f_N_peak_m.1322,3966.00,N2C_0,2.30,0.00,0.00,4964.00,C2S_0,483.20,12.73,998.00,997.70,496.00,39,0.00,928.13,0,tripinfo_f_N_peak_m.1322,motorcycle,1.03,
f_N_peak_m.1327,3981.00,N2C_0,2.30,0.00,0.00,4964.00,C2S_1,483.20,14.96,983.00,997.70,490.00,39,0.00,917.44,0,tripinfo_f_N_peak_m.1327,motorcycle,1.11,
f_N_peak_m.1343,4029.00,N2C_0,4.60,0.00,0.00,4965.00,C2S_2,483.20,13.81,936.00,995.40,446.00,28,0.00,867.14,0,tripinfo_f_N_peak_m.1343,car,1.05,
f_E_peak_m.888,2664.00,E2C_0,4.60,0.00,0.00,4966.00,C2N_0,483.20,11.38,2302.00,991.47,1753.00,69,0.00,2217.90,0,tripinfo_f_E_peak_m.888,car,0.86,
f_N_peak_m.956,2868.00,N2C_0,4.60,0.00,0.00,4967.00,C2W_2,483.20,14.94,2099.00,991.47,1794.00,79,0.00,2032.97,0,tripinfo_f_N_peak_m.956,car,1.10,
f_S_peak_m.1621,4863.00,S2C_0,4.60,0.00,0.00,4969.00,C2W_0,483.20,12.52,106.00,970.83,14.00,1,0.00,28.09,0,tripinfo_f_S_peak_m.1621,car,0.92,
f_N_peak_m.1351,4053.00,N2C_0,4.60,0.00,0.00,4970.00,C2S_0,483.20,13.03,917.00,995.40,442.00,35,0.00,841.67,0,tripinfo_f_N_peak_m.1351,car,0.96,
f_N_peak_m.1408,4224.00,N2C_0,2.30,0.00,0.00,4970.00,C2W_2,483.20,13.08,746.00,993.77,550.00,32,0.00,680.23,0,tripinfo_f_N_peak_m.1408,motorcycle,1.10,
f_S_peak_m.1609,4827.00,S2C_0,2.30,0.00,0.00,4970.00,C2W_0,483.20,11.26,143.00,973.13,42.00,1,0.00,62.81,0,tripinfo_f_S_peak_m.1609,motorcycle,0.88,
f_S_peak_m.1628,4884.00,S2C_0,8.10,0.00,0.00,4970.00,C2W_1,483.20,14.07,86.00,967.33,0.00,0,0.00,17.34,0,tripinfo_f_S_peak_m.1628,truck,1.03,
f_N_peak_m.1281,3843.00,N2C_0,2.30,0.00,0.00,4971.00,C2S_1,483.20,13.66,1128.00,997.70,638.00,57,0.00,1062.04,0,tripinfo_f_N_peak_m.1281,motorcycle,1.09,
f_N_peak_m.1109,3327.00,N2C_0,4.60,0.00,0.00,4972.00,C2W_2,483.20,14.15,1645.00,991.47,1374.00,55,0.00,1577.12,0,tripinfo_f_N_peak_m.1109,car,1.07,
f_N_peak_m.1335,4005.00,N2C_0,2.30,0.00,0.00,4975.00,C2S_1,483.20,16.11,970.00,997.70,495.00,50,0.00,907.72,0,tripinfo_f_N_peak_m.1335,motorcycle,1.17,
f_N_peak_m.1323,3969.00,N2C_0,2.30,0.00,0.00,4976.00,C2S_1,483.20,14.77,1007.00,997.70,510.00,40,0.00,946.20,0,tripinfo_f_N_peak_m.1323,motorcycle,1.18,
f_S_peak_m.1611,4833.00,S2C_0,2.30,0.00,0.00,4976.00,C2N_0,483.20,15.10,143.00,997.70,64.00,2,0.00,81.79,0,tripinfo_f_S_peak_m.1611,motorcycle,1.18,
f_S_peak_m.1614,4843.00,S2C_0,4.60,0.00,1.00,4976.00,C2N_2,483.20,15.94,133.00,995.40,58.00,2,0.00,72.40,0,tripinfo_f_S_peak_m.1614,car,1.19,
f_N_peak_m.1156,3468.00,N2C_0,2.30,0.00,0.00,4977.00,C2S_2,483.20,14.28,1509.00,997.70,1169.00,60,0.00,1441.14,0,tripinfo_f_N_peak_m.1156,motorcycle,1.07,
f_N_peak_m.1307,3921.00,N2C_0,2.30,0.00,0.00,4977.00,C2S_0,483.20,11.11,1056.00,997.70,562.00,45,0.00,975.09,0,tripinfo_f_N_peak_m.1307,motorcycle,0.89,
f_N_peak_m.1367,4101.00,N2C_0,3.10,0.00,0.00,4977.00,C2W_1,483.20,13.12,876.00,992.97,690.00,36,0.00,803.05,0,tripinfo_f_N_peak_m.1367,rickshaw,1.00,
f_N_peak_m.1274,3822.00,N2C_0,4.60,0.00,0.00,4979.00,C2S_3,483.20,15.71,1157.00,995.40,710.00,36,0.00,1097.34,0,tripinfo_f_N_peak_m.1274,car,1.21,
f_N_peak_m.1321,3963.00,N2C_0,2.30,0.00,0.00,4980.00,C2S_0,483.20,12.41,1017.00,997.70,517.00,42,0.00,936.62,0,tripinfo_f_N_peak_m.1321,motorcycle,0.90,
f_S_peak_m.1607,4821.00,S2C_0,2.30,0.00,0.00,4980.00,C2N_0,483.20,15.78,159.00,997.70,77.00,2,0.00,95.54,0,tripinfo_f_S_peak_m.1607,motorcycle,1.14,
f_S_peak_m.1610,4831.00,S2C_0,4.60,0.00,1.00,4983.00,C2N_0,483.20,13.37,152.00,995.40,64.00,2,0.00,83.38,0,tripinfo_f_S_peak_m.1610,car,1.04,
f_S_peak_m.1618,4854.00,S2C_0,3.10,0.00,0.00,4985.00,C2N_2,483.20,15.01,131.00,996.90,43.00,2,0.00,65.22,0,tripinfo_f_S_peak_m.1618,rickshaw,1.10,
f_N_peak_m.1320,3960.00,N2C_0,2.30,0.00,0.00,4986.00,C2S_0,483.20,10.64,1026.00,997.70,562.00,40,0.00,946.43,0,tripinfo_f_N_peak_m.1320,motorcycle,0.90,
f_S_peak_m.1615,4845.00,S2C_0,2.30,0.00,0.00,4986.00,C2N_1,483.20,11.57,141.00,997.70,50.00,2,0.00,68.94,0,tripinfo_f_S_peak_m.1615,motorcycle,1.01,
f_S_peak_m.1613,4839.00,S2C_0,3.10,0.00,0.00,4987.00,C2N_0,483.20,13.81,148.00,996.90,54.00,2,0.00,77.12,0,tripinfo_f_S_peak_m.1613,rickshaw,1.03,
f_S_peak_m.1623,4871.00,S2C_0,4.60,0.00,2.00,4988.00,C2N_2,483.20,13.97,117.00,995.40,32.00,3,0.00,49.49,0,tripinfo_f_S_peak_m.1623,car,1.06,
f_N_peak_m.1270,3810.00,N2C_0,2.30,0.00,0.00,4989.00,C2S_0,483.20,12.68,1179.00,997.70,685.00,54,0.00,1100.98,0,tripinfo_f_N_peak_m.1270,motorcycle,0.92,
f_N_peak_m.1348,4044.00,N2C_0,2.30,0.00,0.00,4989.00,C2S_1,483.20,10.90,945.00,997.70,447.00,36,0.00,865.47,0,tripinfo_f_N_peak_m.1348,motorcycle,0.90,
f_S_peak_m.1619,4858.00,S2C_0,4.60,0.00,1.00,4989.00,C2N_2,483.20,13.61,131.00,995.40,41.00,2,0.00,58.16,0,tripinfo_f_S_peak_m.1619,car,1.00,
f_N_peak_m.1244,3732.00,N2C_0,2.30,0.00,0.00,4990.00,C2S_2,483.20,14.55,1258.00,997.70,884.00,54,0.00,1189.50,0,tripinfo_f_N_peak_m.1244,motorcycle,1.06,
f_S_peak_m.1617,4851.00,S2C_0,3.10,0.00,0.00,4991.00,C2N_0,483.20,12.78,140.00,996.90,43.00,2,0.00,65.14,0,tripinfo_f_S_peak_m.1617,rickshaw,0.97,
f_N_peak_m.1341,4023.00,N2C_0,2.30,0.00,0.00,4992.00,C2S_1,483.20,12.74,969.00,997.70,483.00,43,0.00,899.16,0,tripinfo_f_N_peak_m.1341,motorcycle,1.03,
f_W_peak_m.1029,3087.00,W2C_0,2.30,0.00,0.00,4993.00,C2S_0,483.20,9.61,1906.00,993.77,1601.00,93,0.00,1810.96,0,tripinfo_f_W_peak_m.1029,motorcycle,0.76,
f_S_peak_m.1624,4873.00,S2C_0,12.10,0.00,1.00,4993.00,C2N_1,483.20,13.69,120.00,987.90,27.00,3,0.00,48.02,0,tripinfo_f_S_peak_m.1624,bus,1.00,
f_S_peak_m.1637,4911.00,S2C_0,2.30,0.00,0.00,4993.00,C2W_0,483.20,12.58,82.00,973.13,0.00,0,0.00,13.78,0,tripinfo_f_S_peak_m.1637,motorcycle,1.04,
f_N_peak_m.1437,4392.00,N2C_0,4.60,0.00,81.00,4994.00,C2S_2,483.20,14.19,602.00,995.40,394.00,15,0.00,534.61,0,tripinfo_f_N_peak_m.1437,car,1.07,
f_N_peak_m.1247,3741.00,N2C_0,2.30,0.00,0.00,4995.00,C2S_1,483.20,14.93,1254.00,997.70,893.00,43,0.00,1190.46,0,tripinfo_f_N_peak_m.1247,motorcycle,1.13,
f_N_peak_m.1378,4134.00,N2C_0,4.60,0.00,0.00,4997.00,C2S_0,483.20,11.33,863.00,995.40,417.00,33,0.00,775.91,0,tripinfo_f_N_peak_m.1378,car,0.83,
f_S_peak_m.1622,4867.00,S2C_0,12.10,0.00,1.00,4997.00,C2N_0,483.20,13.67,130.00,987.90,31.00,3,0.00,58.47,0,tripinfo_f_S_peak_m.1622,bus,1.00,
f_N_peak_m.1413,4243.00,N2C_0,4.60,0.00,4.00,4999.00,C2E_0,483.20,12.36,756.00,970.83,521.00,29,0.00,682.29,0,tripinfo_f_N_peak_m.1413,car,0.97,
f_S_peak_m.1630,4890.00,S2C_0,2.30,0.00,0.00,4999.00,C2N_2,483.20,13.12,109.00,997.70,12.00,2,0.00,38.67,0,tripinfo_f_S_peak_m.1630,motorcycle,1.03,
f_N_peak_m.1411,4234.00,N2C_0,12.10,0.00,1.00,5000.00,C2S_0,483.20,13.82,766.00,987.90,557.00,42,0.00,694.36,0,tripinfo_f_N_peak_m.1411,bus,1.00,
f_S_peak_m.1616,4848.00,S2C_0,3.10,0.00,0.00,5000.00,C2N_0,483.20,10.77,152.00,996.90,41.00,2,0.00,64.10,0,tripinfo_f_S_peak_m.1616,rickshaw,0.82,
f_S_peak_m.1632,4896.00,S2C_0,12.10,0.00,0.00,5000.00,C2N_3,483.20,13.60,104.00,987.90,12.00,1,0.00,32.68,0,tripinfo_f_S_peak_m.1632,bus,1.00,
f_N_peak_m.1414,4312.00,N2C_0,12.10,0.00,70.00,5001.00,C2E_0,483.20,13.62,689.00,963.33,467.00,22,0.00,618.40,0,tripinfo_f_N_peak_m.1414,bus,1.00,
